c_id,u_id,b_id,created_at
1004,335,10984,1988-08-12
1005,335,1670,2004-01-12
1006,336,11626,2001-08-25
1007,336,11367,1986-08-29
1008,336,5739,2013-11-10
1009,337,7545,2012-11-16
1010,337,4691,1994-12-12
1011,337,4319,2007-08-16
1012,338,140,2003-10-05
1013,338,6825,2000-05-18
1014,338,164,2014-08-10
1015,339,10407,2017-06-07
1016,339,2540,1985-10-01
1017,339,5687,1981-04-20
1018,340,2662,1985-06-09
1019,340,10184,1997-01-02
1020,340,1740,1974-06-02
1021,341,8206,2005-06-05
1022,341,442,2016-02-04
1023,341,8479,2005-01-01
1024,342,2595,2020-03-04
1025,342,10412,1973-12-22
1026,342,3515,1972-07-26
1027,343,11991,1974-01-04
1028,343,1977,1982-10-25
1029,343,2178,1989-01-25
1030,344,9642,2013-09-29
1031,344,6668,1994-07-22
1032,344,10277,1993-11-18
1033,345,10166,2013-10-24
1034,345,3433,1984-02-08
1035,345,11479,2007-06-19
1036,346,3815,2005-02-09
1037,346,3943,1984-05-31
1038,346,6437,2019-05-20
1039,347,3978,1986-07-26
1040,347,3877,1973-06-18
1041,347,8034,2009-02-28
1042,348,5392,1981-09-11
1043,348,8840,2019-12-24
1044,348,6099,2014-03-03
1045,349,9617,2001-01-15
1046,349,8859,1972-06-12
1047,349,4645,2011-02-02
1048,350,382,1979-10-02
1049,350,2945,1977-04-29
1050,350,4469,2020-02-14
1051,351,2675,1977-03-15
1052,351,11376,1991-06-17
1053,351,11070,1983-10-24
1054,352,1407,1984-07-04
1055,352,9886,1985-06-19
1056,352,10377,1990-08-26
1057,353,8132,1989-05-21
1058,353,9987,2006-02-26
1059,353,10729,2003-08-04
1060,354,1549,1975-12-20
1061,354,2468,2014-11-18
1062,354,9694,2000-11-04
1063,355,7358,1971-05-30
1064,355,9030,1972-09-27
1065,355,1063,1986-05-20
1066,356,8036,1970-06-13
1067,356,4309,1986-06-14
1068,356,7856,1981-02-18
1069,357,8284,2020-12-17
1070,357,159,2008-12-07
1071,357,8745,1976-06-15
1072,358,2561,1998-01-05
1073,358,8056,1978-10-04
1074,358,11608,1974-10-03
1075,359,8241,2009-02-21
1076,359,6386,1998-07-08
1077,359,6785,1973-03-19
1078,360,10273,2010-11-15
1079,360,6563,2020-05-27
1080,360,9649,2002-09-19
1081,361,5496,1985-09-30
1082,361,11343,2009-09-05
1083,361,586,2003-03-17
1084,362,5520,1998-08-25
1085,362,2892,2001-01-06
1086,362,1250,2001-09-19
1087,363,8925,1990-11-13
1088,363,8937,2015-09-29
1089,363,9007,2016-02-04
1090,364,382,1986-07-29
1091,364,9248,1984-03-24
1092,364,9794,2003-11-05
1093,365,5116,2018-04-20
1094,365,11430,1978-09-05
1095,365,5205,2013-12-08
1096,366,1750,2019-06-15
1097,366,7430,2002-08-06
1098,366,7073,1994-05-11
1099,367,5476,1991-05-23
1100,367,5651,2002-06-05
1101,367,10447,1987-02-24
1102,368,10664,2009-05-07
1103,368,9480,2015-11-16
1104,368,5506,1979-01-07
1105,369,5741,2000-05-08
1106,369,11623,2010-08-05
1107,369,8607,1970-08-14
1108,370,9470,1984-11-29
1109,370,926,1985-06-08
1110,370,3851,1994-04-04
1111,371,6679,1982-08-30
1112,371,5538,1989-07-25
1113,371,8742,2008-03-10
1114,372,8651,2016-03-05
1115,372,7696,2005-10-22
1116,372,10259,2018-04-26
1117,373,1037,1970-07-04
1118,373,7083,1979-04-06
1119,373,9434,1974-08-31
1120,374,1004,1991-05-27
1121,374,7257,1990-05-26
1122,374,2984,2009-12-18
1123,375,11996,2020-11-22
1124,375,9191,1972-02-15
1125,375,2455,1983-05-07
1126,376,11985,1974-08-07
1127,376,1132,2021-01-08
1128,376,11293,1978-10-09
1129,377,2387,2008-04-06
1130,377,7762,1992-09-06
1131,377,6211,2002-08-07
1132,378,11429,1974-01-06
1133,378,9940,1981-08-19
1134,378,1014,1984-12-17
1135,379,3197,1970-03-13
1136,379,9534,1991-01-18
1137,379,3727,1985-10-29
1138,380,1511,1992-07-22
1139,380,4558,2000-06-01
1140,380,5187,1992-04-29
1141,381,10538,1988-07-13
1142,381,7449,1977-06-23
1143,381,11152,1970-01-20
1144,382,3990,2011-07-01
1145,382,1702,2001-09-23
1146,382,6980,2017-01-27
1147,383,6228,1994-12-09
1148,383,3648,1974-09-08
1149,383,3225,2016-06-02
1150,384,1256,2009-02-21
1151,384,11588,1978-12-02
1152,384,4397,1974-11-25
1153,385,1056,2007-04-16
1154,385,1873,2014-11-13
1155,385,2841,2012-03-09
1156,386,6458,2004-02-14
1157,386,5757,2014-07-20
1158,386,329,2019-01-21
1159,387,9479,1977-01-27
1160,387,1647,2019-07-09
1161,387,5016,2011-07-12
1162,388,11661,1974-08-30
1163,388,4827,2019-01-17
1164,388,11495,1999-12-05
1165,389,827,1975-02-07
1166,389,7274,1981-03-13
1167,389,8734,2020-07-09
1168,390,9157,1982-08-11
1169,390,6523,2017-08-16
1170,390,432,1990-05-06
1171,391,1304,1982-05-18
1172,391,6873,2003-04-17
1173,391,3573,1990-10-12
1174,392,10597,2015-05-02
1175,392,8255,1984-06-26
1176,392,5417,2017-03-31
1177,393,4761,1996-10-12
1178,393,4869,2009-06-08
1179,393,5751,1993-12-07
1180,394,3787,2007-06-21
1181,394,6818,1998-02-23
1182,394,8834,2010-05-30
1183,395,4258,2011-09-23
1184,395,3593,1991-03-31
1185,395,1885,1986-08-30
1186,396,11585,2015-11-25
1187,396,1996,1991-11-05
1188,396,5274,2004-09-15
1189,397,709,2001-11-06
1190,397,202,2002-11-24
1191,397,4757,2011-10-25
1192,398,10194,1999-04-28
1193,398,10778,1976-01-14
1194,398,10765,1976-05-28
1195,399,8834,1986-11-02
1196,399,11593,1978-04-24
1197,399,2543,2011-10-02
1198,400,9481,1999-12-04
1199,400,9913,1993-11-18
1200,400,4486,1983-12-13
1201,401,4472,2013-07-12
1202,401,9209,1973-07-31
1203,401,9564,1979-04-29
1204,402,11811,1992-09-17
1205,402,5378,1994-12-10
1206,402,850,1976-02-25
1207,403,4104,2016-11-15
1208,403,8953,2017-12-15
1209,403,7840,1987-03-24
1210,404,1054,2005-07-17
1211,404,10235,2017-09-19
1212,404,6447,2010-08-06
1213,405,4482,2010-02-27
1214,405,7098,1996-09-28
1215,405,9221,1995-03-01
1216,406,5550,2013-05-10
1217,406,4472,2015-12-02
1218,406,5508,1983-10-15
1219,407,3985,1978-06-29
1220,407,211,1992-06-01
1221,407,7388,2015-06-07
1222,408,10052,1971-08-13
1223,408,4282,1980-04-07
1224,408,4359,1988-07-30
1225,409,6823,2003-02-21
1226,409,9712,2008-04-17
1227,409,11804,1999-10-10
1228,410,2445,2019-05-01
1229,410,10586,2001-07-02
1230,410,3549,1996-09-05
1231,411,4400,1991-09-18
1232,411,3655,1988-09-08
1233,411,11916,2005-07-18
1234,412,3115,1976-07-26
1235,412,9192,1997-06-13
1236,412,10102,2012-04-17
1237,413,417,1994-01-09
1238,413,3773,1980-02-18
1239,413,1826,2016-08-25
1240,414,4552,2011-01-25
1241,414,8246,1983-05-30
1242,414,2940,2001-01-29
1243,415,4306,1990-07-27
1244,415,11648,1995-06-10
1245,415,2719,2020-05-03
1246,416,7122,2008-05-04
1247,416,3360,2013-02-20
1248,416,3468,1989-08-07
1249,417,232,1971-10-03
1250,417,2300,2011-07-03
1251,417,11800,2015-11-02
1252,418,1447,1975-03-22
1253,418,3773,2005-05-16
1254,418,3871,2000-01-18
1255,419,7324,1990-10-19
1256,419,451,1973-02-02
1257,419,3631,1998-10-01
1258,420,316,2020-11-27
1259,420,4658,2001-11-06
1260,420,980,1979-04-14
1261,421,728,2016-03-01
1262,421,7929,2019-04-07
1263,421,7215,1970-07-04
1264,422,2859,2004-12-17
1265,422,11733,1992-08-27
1266,422,2186,1971-09-10
1267,423,8461,2003-11-02
1268,423,353,2012-11-03
1269,423,4530,2005-01-26
1270,424,8066,1981-01-15
1271,424,328,2008-12-14
1272,424,599,1972-09-09
1273,425,953,1987-03-06
1274,425,261,2005-02-18
1275,425,4793,2011-05-15
1276,426,8249,2005-09-09
1277,426,3804,1977-07-31
1278,426,4431,2005-03-01
1279,427,5459,1973-12-13
1280,427,8101,2017-12-25
1281,427,11441,1990-08-24
1282,428,9390,1975-01-21
1283,428,7632,1991-05-20
1284,428,3698,2012-10-18
1285,429,413,1983-08-25
1286,429,9521,1991-03-28
1287,429,3381,2015-07-29
1288,430,3660,1971-06-21
1289,430,7597,2001-12-21
1290,430,5843,1973-03-03
1291,431,11864,1980-05-10
1292,431,3081,1975-12-17
1293,431,5069,1977-11-19
1294,432,7241,2009-01-07
1295,432,7962,1987-08-16
1296,432,7807,1970-07-23
1297,433,8939,1977-04-28
1298,433,2476,2018-10-09
1299,433,6737,1990-01-16
1300,434,9384,1978-12-17
1301,434,5538,1999-09-06
1302,434,1374,2009-08-06
1303,435,1286,1998-09-23
1304,435,4855,1977-03-15
1305,435,1158,1999-05-01
1306,436,4422,2011-10-23
1307,436,3031,2017-08-10
1308,436,7339,1987-07-17
1309,437,8301,1999-03-02
1310,437,2237,2003-12-26
1311,437,11812,1993-12-28
1312,438,3414,1981-02-04
1313,438,7746,1976-03-03
1314,438,2401,2003-05-11
1315,439,3396,1975-07-15
1316,439,6503,2008-12-28
1317,439,8415,1979-07-28
1318,440,8866,1993-11-01
1319,440,5059,2011-06-21
1320,440,11737,1977-02-25
1321,441,1811,2010-01-10
1322,441,2000,1996-10-20
1323,441,6899,1982-11-09
1324,442,5909,2003-02-22
1325,442,4045,1975-01-27
1326,442,3573,1972-02-11
1327,443,912,1981-02-06
1328,443,9523,1972-09-09
1329,443,9427,2018-11-15
1330,444,9790,2008-07-24
1331,444,1198,2006-07-30
1332,444,1554,2007-04-16
1333,445,1577,1993-09-16
1334,445,1303,1993-03-24
1335,445,11619,2004-07-24
1336,446,7726,2015-09-12
1337,446,10789,1985-09-13
1338,446,7984,1994-05-23
1339,447,2707,2011-03-23
1340,447,9044,2008-07-18
1341,447,11524,1980-06-13
1342,448,6342,2014-11-02
1343,448,2755,2016-05-14
1344,448,6583,2017-03-28
1345,449,5132,1983-04-28
1346,449,4840,1987-09-16
1347,449,7507,1987-08-15
1348,450,118,1990-02-05
1349,450,2134,1974-10-03
1350,450,3050,2020-12-09
1351,451,6717,2012-04-28
1352,451,11949,1976-12-08
1353,451,7431,1975-10-13
1354,452,11965,2001-03-02
1355,452,3251,1982-10-11
1356,452,6615,1982-01-06
1357,453,2533,2004-02-03
1358,453,11690,2012-04-27
1359,453,3425,2014-10-24
1360,454,3032,1980-07-04
1361,454,1426,2000-03-27
1362,454,7964,1986-11-30
1363,455,4304,2013-12-30
1364,455,5996,2015-09-25
1365,455,6273,1995-07-12
1366,456,10576,1983-11-22
1367,456,1052,1975-09-09
1368,456,10397,2007-04-30
1369,457,2424,2004-05-26
1370,457,4185,1995-12-30
1371,457,5886,2015-01-24
1372,458,2466,1985-05-10
1373,458,5459,2010-05-19
1374,458,8652,2021-01-23
1375,459,8504,1975-08-31
1376,459,5997,1998-11-10
1377,459,1561,2018-09-26
1378,460,5949,1991-02-26
1379,460,474,1987-10-26
1380,460,3090,1985-03-27
1381,461,10483,1989-12-16
1382,461,701,1979-09-17
1383,461,24,2013-10-13
1384,462,5912,1971-08-23
1385,462,6863,1991-01-07
1386,462,10676,1981-11-01
1387,463,6666,2018-12-28
1388,463,4964,1994-06-27
1389,463,5170,1986-01-03
1390,464,2893,1994-03-23
1391,464,8394,1994-02-19
1392,464,854,1975-01-30
1393,465,4411,1990-02-03
1394,465,11129,2013-11-01
1395,465,4995,1991-07-20
1396,466,6245,2006-06-14
1397,466,10871,1982-03-06
1398,466,4664,2009-08-02
1399,467,7138,2020-06-17
1400,467,11855,2002-12-10
1401,467,2485,2017-11-08
1402,468,9243,1992-10-22
1403,468,715,2009-04-03
1404,468,8177,1990-12-15
1405,469,10658,2003-01-31
1406,469,2274,1992-04-09
1407,469,1245,1979-09-06
1408,470,8651,1970-03-15
1409,470,11226,2000-10-10
1410,470,545,2005-12-19
1411,471,1535,2009-05-22
1412,471,7566,2003-03-30
1413,471,5898,1978-01-30
1414,472,3185,2005-02-28
1415,472,4714,1983-03-27
1416,472,6403,2009-01-23
1417,473,2220,1974-12-24
1418,473,6399,1980-10-20
1419,473,8835,1998-05-22
1420,474,476,2006-01-08
1421,474,10211,2016-10-07
1422,474,11982,2019-09-09
1423,475,8280,1999-02-25
1424,475,8528,2002-10-17
1425,475,198,2002-10-06
1426,476,10087,1989-12-24
1427,476,6752,2006-05-02
1428,476,11577,2015-08-06
1429,477,10265,1977-12-11
1430,477,5825,1973-12-20
1431,477,11663,1988-12-12
1432,478,10490,1971-01-29
1433,478,8240,1984-06-10
1434,478,7979,2019-09-08
1435,479,1493,2019-03-25
1436,479,8184,1992-02-23
1437,479,6930,1971-01-31
1438,480,7471,1984-01-12
1439,480,2895,1972-04-13
1440,480,5196,1979-08-03
1441,481,2533,2003-10-24
1442,481,9112,2017-06-22
1443,481,2655,1980-11-21
1444,482,3646,1974-08-15
1445,482,1862,1978-05-25
1446,482,6118,1971-06-22
1447,483,10456,1981-03-13
1448,483,6139,1978-10-03
1449,483,6431,2013-07-26
1450,484,6536,1973-07-29
1451,484,9473,2008-04-13
1452,484,11576,2015-01-11
1453,485,4760,1971-08-16
1454,485,5791,2013-10-12
1455,485,3441,1981-08-20
1456,486,11126,1999-07-13
1457,486,8132,1990-08-05
1458,486,11296,2003-10-27
1459,487,7009,1983-03-22
1460,487,11834,1994-01-25
1461,487,3205,2002-06-21
1462,488,8183,2016-07-05
1463,488,4965,2014-05-28
1464,488,2685,1990-09-03
1465,489,112,1972-01-02
1466,489,3716,2001-02-18
1467,489,11660,1984-05-13
1468,490,565,1997-01-12
1469,490,8752,1974-04-27
1470,490,607,1975-03-29
1471,491,2852,1989-11-28
1472,491,9255,2007-07-20
1473,491,4408,1985-01-29
1474,492,5293,1996-03-14
1475,492,5847,1986-05-11
1476,492,9887,1970-09-21
1477,493,7939,1974-01-17
1478,493,11598,2010-02-21
1479,493,2424,1996-07-09
1480,494,3243,2013-02-01
1481,494,3519,1972-08-27
1482,494,9138,1985-08-25
1483,495,3636,1971-03-26
1484,495,9659,1971-05-20
1485,495,1155,1984-11-28
1486,496,585,1978-03-23
1487,496,6678,1994-06-05
1488,496,9010,2008-08-20
1489,497,3472,1980-03-29
1490,497,8626,2005-04-09
1491,497,4526,1990-07-21
1492,498,673,2013-11-28
1493,498,5718,1982-09-25
1494,498,11010,1972-09-23
1495,499,5612,2007-12-08
1496,499,272,1979-12-18
1497,499,5922,2018-06-20
1498,500,8134,1985-12-25
1499,500,11782,1971-12-31
1500,500,5391,2008-09-28
1501,501,7354,1979-09-30
1502,501,8561,1999-06-18
1503,501,725,1989-12-04
1504,502,11233,2009-07-04
1505,502,6851,1996-09-07
1506,502,3556,1998-04-19
1507,503,10279,2012-03-09
1508,503,3729,2014-11-12
1509,503,1695,2004-11-14
1510,504,9025,1977-08-11
1511,504,10947,1982-03-20
1512,504,7332,1993-05-05
1513,505,1890,2018-12-29
1514,505,8699,2003-02-05
1515,505,2135,1977-12-23
1516,506,5207,2006-01-27
1517,506,4947,2018-08-12
1518,506,8191,1998-10-09
1519,507,7892,1975-10-09
1520,507,8346,1972-12-03
1521,507,4274,1980-11-06
1522,508,7243,2007-01-25
1523,508,6187,1999-12-30
1524,508,6898,2000-08-02
1525,509,2470,2012-11-22
1526,509,4851,2007-05-23
1527,509,447,1981-08-13
1528,510,7951,2017-02-24
1529,510,7784,1983-05-26
1530,510,9700,2012-12-12
1531,511,4379,2005-12-04
1532,511,3228,1982-06-07
1533,511,10080,1972-07-21
1534,512,4656,2004-08-05
1535,512,2953,1988-07-21
1536,512,926,1986-04-22
1537,513,3860,1975-05-14
1538,513,3495,1973-09-29
1539,513,11104,1998-08-02
1540,514,10603,1970-04-02
1541,514,10356,1979-09-17
1542,514,4650,1998-03-27
1543,515,9043,1994-02-20
1544,515,10240,1970-08-02
1545,515,3486,2018-06-10
1546,516,8098,1996-04-23
1547,516,10843,1989-12-08
1548,516,3877,2017-04-27
1549,517,7711,1975-06-22
1550,517,8360,2012-07-20
1551,517,3650,2000-11-07
1552,518,2481,2015-05-17
1553,518,8906,1998-05-07
1554,518,1876,2012-02-19
1555,519,6674,2003-05-28
1556,519,9015,1977-04-16
1557,519,3785,1974-08-29
1558,520,4840,2016-10-12
1559,520,10291,1992-01-30
1560,520,5320,2002-03-28
1561,521,5192,2015-05-30
1562,521,9419,1978-08-27
1563,521,11851,1972-01-18
1564,522,8422,2007-07-12
1565,522,8868,1975-11-27
1566,522,8851,1991-01-02
1567,523,11025,2000-06-25
1568,523,4411,2004-11-11
1569,523,3227,2012-06-09
1570,524,6658,1982-08-30
1571,524,11022,2001-03-22
1572,524,10665,2004-03-13
1573,525,1556,1997-11-25
1574,525,2519,2014-11-20
1575,525,9924,2016-10-29
1576,526,10914,1996-02-28
1577,526,8975,1975-05-12
1578,526,763,1996-09-28
1579,527,8688,2014-09-15
1580,527,3040,2001-06-22
1581,527,1658,1990-10-16
1582,528,10494,2001-06-03
1583,528,5564,2016-12-10
1584,528,8827,1998-09-12
1585,529,6086,1997-12-19
1586,529,8059,1990-11-13
1587,529,1356,1981-09-26
1588,530,4103,1998-02-27
1589,530,8179,1996-04-17
1590,530,9194,1976-10-15
1591,531,4999,1978-09-02
1592,531,5974,1972-09-16
1593,531,2339,2020-01-17
1594,532,8435,1981-04-14
1595,532,5721,2003-08-21
1596,532,878,1985-01-14
1597,533,1713,2020-09-21
1598,533,6968,1988-10-16
1599,533,6777,1986-08-01
1600,534,3277,1974-05-12
1601,534,5485,1983-05-29
1602,534,1665,1995-05-31
1603,535,3237,1995-05-28
1604,535,7961,1975-08-06
1605,535,11467,2019-09-18
1606,536,6436,1994-03-14
1607,536,10044,2021-01-21
1608,536,4991,2001-02-02
1609,537,645,1988-06-06
1610,537,3100,1992-02-19
1611,537,8338,2018-04-05
1612,538,4002,1976-11-26
1613,538,6561,1982-03-31
1614,538,2789,1973-01-29
1615,539,8016,1989-04-03
1616,539,4912,1980-09-10
1617,539,10397,1974-02-26
1618,540,1978,1993-06-12
1619,540,1853,2004-04-09
1620,540,4654,1977-02-14
1621,541,9460,2015-03-11
1622,541,7325,2001-07-04
1623,541,4627,2014-09-04
1624,542,4560,1985-02-18
1625,542,5102,2007-08-27
1626,542,9990,2016-06-20
1627,543,11895,2013-08-14
1628,543,951,2012-08-24
1629,543,9754,2006-03-31
1630,544,5348,1978-01-01
1631,544,6388,1987-12-27
1632,544,8417,2006-10-24
1633,545,1925,2014-10-12
1634,545,8119,2014-08-09
1635,545,10960,1975-09-27
1636,546,1883,2005-02-07
1637,546,3562,1996-03-31
1638,546,8386,1984-05-11
1639,547,10284,1974-01-31
1640,547,1638,1999-04-28
1641,547,9247,1983-11-25
1642,548,3453,2002-07-09
1643,548,2692,1999-05-28
1644,548,3874,2007-04-24
1645,549,11470,1987-03-23
1646,549,4905,1991-05-04
1647,549,9799,1999-06-02
1648,550,1152,1977-06-17
1649,550,8659,1986-09-05
1650,550,1461,2007-10-16
1651,551,1252,2020-04-22
1652,551,11305,2018-12-31
1653,551,3941,1991-07-12
1654,552,11893,2006-01-11
1655,552,10304,2008-03-26
1656,552,5290,1974-11-09
1657,553,6497,2012-10-09
1658,553,5831,1975-11-11
1659,553,7636,1983-11-29
1660,554,6902,1994-05-23
1661,554,1845,2004-11-06
1662,554,6992,2020-07-05
1663,555,7961,1981-09-14
1664,555,6480,2012-07-31
1665,555,11943,1972-05-28
1666,556,1096,2020-06-10
1667,556,3850,1980-05-28
1668,556,7584,1974-03-04
1669,557,3749,2020-10-18
1670,557,7409,1987-10-15
1671,557,6828,1981-05-29
1672,558,2723,1991-01-26
1673,558,11161,1974-07-25
1674,558,482,1994-12-25
1675,559,1796,1989-09-22
1676,559,4875,2012-06-06
1677,559,618,1986-06-25
1678,560,1565,1985-12-29
1679,560,11538,2000-11-20
1680,560,10659,1981-10-30
1681,561,9475,1996-05-18
1682,561,962,2010-12-05
1683,561,3708,2013-03-23
1684,562,5233,1988-02-02
1685,562,2915,2019-06-09
1686,562,9626,2020-12-10
1687,563,4462,1989-05-18
1688,563,970,1993-05-01
1689,563,5230,2006-09-15
1690,564,7549,1976-07-25
1691,564,6280,2018-01-27
1692,564,11333,2018-11-06
1693,565,10555,2015-02-25
1694,565,9936,2003-01-23
1695,565,10484,2000-11-09
1696,566,10291,2001-12-23
1697,566,6261,1988-01-22
1698,566,3007,2010-07-18
1699,567,8267,2020-12-12
1700,567,6887,1973-02-21
1701,567,6604,1986-06-04
1702,568,3222,1986-07-20
1703,568,1708,1994-02-19
1704,568,76,1993-05-08
1705,569,2456,1986-12-31
1706,569,3907,2014-11-11
1707,569,2285,2020-05-24
1708,570,264,1980-04-15
1709,570,3013,1971-12-23
1710,570,10263,2020-07-03
1711,571,3501,1993-07-14
1712,571,62,1986-07-21
1713,571,1642,1994-12-20
1714,572,4579,1985-08-18
1715,572,11121,2016-09-12
1716,572,4293,2008-04-15
1717,573,3952,2013-10-24
1718,573,6182,1987-04-09
1719,573,10104,2013-04-27
1720,574,2884,2001-11-11
1721,574,8425,1970-04-27
1722,574,6170,2013-12-22
1723,575,6521,1985-07-25
1724,575,1543,1993-06-17
1725,575,4542,1988-05-03
1726,576,10279,2012-01-15
1727,576,6382,2011-11-16
1728,576,3537,1976-04-30
1729,577,7005,2004-03-25
1730,577,8208,2006-09-27
1731,577,5076,1986-09-05
1732,578,6502,2001-01-28
1733,578,9046,1988-03-01
1734,578,5373,1974-04-12
1735,579,9934,2008-01-23
1736,579,10594,1979-06-13
1737,579,5304,2011-11-25
1738,580,6828,2019-01-07
1739,580,2058,1970-03-24
1740,580,8036,1989-06-13
1741,581,2893,1980-08-24
1742,581,980,1980-10-07
1743,581,10433,2011-11-11
1744,582,6526,1992-03-08
1745,582,4395,1997-01-18
1746,582,4299,1998-05-18
1747,583,3909,1996-01-16
1748,583,5968,2016-07-06
1749,583,4000,2002-11-06
1750,584,4941,2020-01-01
1751,584,3961,2000-09-13
1752,584,8076,1975-06-10
1753,585,6152,2000-01-10
1754,585,5997,2002-01-25
1755,585,5164,1980-12-27
1756,586,3037,1991-03-15
1757,586,2749,1988-05-13
1758,586,6316,2001-05-27
1759,587,9484,2018-11-17
1760,587,10552,2015-06-21
1761,587,5424,1997-05-14
1762,588,11927,1993-08-30
1763,588,1850,1988-06-22
1764,588,8014,1999-06-08
1765,589,5606,1997-06-03
1766,589,7180,1974-06-26
1767,589,2766,1989-05-20
1768,590,8499,2000-08-21
1769,590,1403,2021-01-31
1770,590,2073,2008-11-25
1771,591,1503,2003-02-06
1772,591,4693,2019-12-13
1773,591,375,1975-01-13
1774,592,8969,1972-09-14
1775,592,11546,1981-07-07
1776,592,6256,2021-03-25
1777,593,4167,1975-04-15
1778,593,3884,2019-07-24
1779,593,698,1977-06-08
1780,594,5631,2007-11-30
1781,594,11818,1984-05-30
1782,594,5493,1986-04-22
1783,595,6587,1990-08-03
1784,595,7425,1999-04-19
1785,595,7157,2020-02-23
1786,596,8468,1994-06-07
1787,596,7648,2014-07-31
1788,596,10348,2014-02-20
1789,597,3851,2001-01-02
1790,597,5159,2006-04-06
1791,597,6713,1981-10-18
1792,598,6040,2013-10-03
1793,598,150,1970-06-22
1794,598,3068,1980-08-30
1795,599,10871,2013-03-23
1796,599,3893,2016-11-13
1797,599,10813,2007-05-07
1798,600,273,1999-06-16
1799,600,7154,2003-12-11
1800,600,6330,1988-04-02
1801,601,11682,2007-11-29
1802,601,1488,2000-07-12
1803,601,6719,2017-02-09
1804,602,8816,2016-10-28
1805,602,768,1981-07-07
1806,602,4600,1979-02-03
1807,603,10486,2004-04-23
1808,603,10933,1991-06-03
1809,603,10008,2011-09-04
1810,604,2358,2009-11-26
1811,604,1750,2014-04-23
1812,604,8785,1997-10-28
1813,605,1459,2000-07-24
1814,605,729,1979-09-06
1815,605,452,1994-04-19
1816,606,5454,1989-06-29
1817,606,4546,2004-02-05
1818,606,11044,1987-05-27
1819,607,6243,1982-08-20
1820,607,2187,1972-11-29
1821,607,6841,1971-02-16
1822,608,9489,1998-10-18
1823,608,10892,2006-02-06
1824,608,10335,2010-06-10
1825,609,4915,1989-10-21
1826,609,7181,2000-04-05
1827,609,5993,1978-03-22
1828,610,7219,2012-02-17
1829,610,3382,2018-02-25
1830,610,5644,1988-01-24
1831,611,2465,1993-11-30
1832,611,5354,1979-06-28
1833,611,3320,1994-10-20
1834,612,4593,2007-12-16
1835,612,6482,2000-05-11
1836,612,6039,2018-05-22
1837,613,1772,1997-04-30
1838,613,10993,1984-05-03
1839,613,3195,2021-02-28
1840,614,9946,2018-02-09
1841,614,10171,1998-09-18
1842,614,5734,1983-10-09
1843,615,3735,2018-08-26
1844,615,9029,2005-10-31
1845,615,6955,1980-05-17
1846,616,8154,1997-08-01
1847,616,7306,2010-02-07
1848,616,5894,1975-07-06
1849,617,8390,1987-08-24
1850,617,10468,2005-10-11
1851,617,8030,2010-08-26
