id,a_id,b_id,created_at,upated_at
672,4842,334,1970-11-12,1970-11-12
673,2440,335,2009-05-01,2009-05-01
674,2448,335,1979-12-30,1979-12-30
675,27,335,2004-09-06,2004-09-06
676,4248,336,1998-07-12,1998-07-12
677,2478,336,2008-07-31,2008-07-31
678,4262,336,1989-02-27,1989-02-27
679,4922,337,2020-09-25,2020-09-25
680,1202,338,2003-05-18,2003-05-18
681,3074,339,1971-11-05,1971-11-05
682,4455,340,1974-05-13,1974-05-13
683,1559,341,1991-06-29,1991-06-29
684,4514,341,1989-11-05,1989-11-05
685,4117,342,1980-04-16,1980-04-16
686,4363,342,1993-10-09,1993-10-09
687,1684,342,2020-07-21,2020-07-21
688,380,343,1994-02-28,1994-02-28
689,2026,344,1984-12-15,1984-12-15
690,1218,344,1981-06-05,1981-06-05
691,1770,345,2019-10-10,2019-10-10
692,1648,346,1978-12-03,1978-12-03
693,2448,346,2019-09-17,2019-09-17
694,1563,347,1980-05-19,1980-05-19
695,4410,348,2004-11-26,2004-11-26
696,3393,349,2015-07-09,2015-07-09
697,3860,349,2011-01-07,2011-01-07
698,2995,350,2018-06-29,2018-06-29
699,746,350,1993-11-21,1993-11-21
700,2911,350,1973-09-09,1973-09-09
701,3232,351,1996-03-18,1996-03-18
702,1176,351,2017-04-28,2017-04-28
703,1235,352,1993-03-01,1993-03-01
704,216,352,1985-12-08,1985-12-08
705,1188,352,2013-02-06,2013-02-06
706,4,353,2013-01-01,2013-01-01
707,3916,353,1995-04-04,1995-04-04
708,330,353,2008-06-22,2008-06-22
709,1985,354,2000-09-29,2000-09-29
710,1750,354,1981-08-24,1981-08-24
711,1929,354,1972-09-06,1972-09-06
712,4589,355,1981-09-24,1981-09-24
713,4370,356,1998-03-03,1998-03-03
714,2807,356,2001-04-25,2001-04-25
715,2743,357,1993-11-23,1993-11-23
716,875,357,1993-11-16,1993-11-16
717,985,357,1970-04-29,1970-04-29
718,2731,358,1986-06-18,1986-06-18
719,2190,358,2019-12-14,2019-12-14
720,3752,359,1993-11-03,1993-11-03
721,3565,359,2011-06-26,2011-06-26
722,3887,360,1979-09-26,1979-09-26
723,559,361,1972-06-28,1972-06-28
724,525,361,1994-04-16,1994-04-16
725,1966,361,2013-08-06,2013-08-06
726,4645,362,2011-04-12,2011-04-12
727,2432,362,1990-01-12,1990-01-12
728,3716,363,1999-08-14,1999-08-14
729,4533,364,2019-03-12,2019-03-12
730,1881,364,1971-06-21,1971-06-21
731,3964,365,2005-10-24,2005-10-24
732,3866,365,1975-03-21,1975-03-21
733,3646,365,1990-12-09,1990-12-09
734,732,366,1970-12-23,1970-12-23
735,347,366,2020-04-26,2020-04-26
736,3911,367,2009-11-14,2009-11-14
737,4554,367,2012-10-11,2012-10-11
738,1601,368,2000-11-01,2000-11-01
739,275,368,1972-09-30,1972-09-30
740,2669,368,1985-09-13,1985-09-13
741,4094,369,1999-12-11,1999-12-11
742,875,370,2002-03-04,2002-03-04
743,706,370,2001-11-06,2001-11-06
744,568,370,2004-09-14,2004-09-14
745,785,371,1981-10-08,1981-10-08
746,28,371,1981-02-23,1981-02-23
747,4174,371,1991-07-16,1991-07-16
748,1832,372,2011-11-03,2011-11-03
749,1526,372,1992-04-04,1992-04-04
750,1306,373,1999-05-11,1999-05-11
751,903,373,1989-07-10,1989-07-10
752,3999,374,2011-08-16,2011-08-16
753,3957,375,1993-06-30,1993-06-30
754,2926,375,1974-01-10,1974-01-10
755,2111,375,2009-08-04,2009-08-04
756,2099,376,2000-02-08,2000-02-08
757,3758,377,1992-10-22,1992-10-22
758,3300,377,1988-08-14,1988-08-14
759,4611,377,2007-04-03,2007-04-03
760,4824,378,2007-02-06,2007-02-06
761,1169,378,2014-09-28,2014-09-28
762,3625,379,2013-05-30,2013-05-30
763,2318,380,1985-01-08,1985-01-08
764,3331,381,2018-09-23,2018-09-23
765,508,381,1978-01-07,1978-01-07
766,2757,382,2010-01-05,2010-01-05
767,1610,382,2004-01-13,2004-01-13
768,1591,382,1995-01-01,1995-01-01
769,3064,383,1984-01-13,1984-01-13
770,1130,383,2009-08-31,2009-08-31
771,4016,383,2017-11-10,2017-11-10
772,514,384,1998-06-20,1998-06-20
773,3242,385,1995-12-22,1995-12-22
774,2931,385,1981-10-30,1981-10-30
775,3006,386,1977-02-01,1977-02-01
776,3655,386,1986-08-23,1986-08-23
777,4458,387,2014-11-08,2014-11-08
778,641,388,1995-11-19,1995-11-19
779,1116,388,1973-01-22,1973-01-22
780,4122,388,2004-01-25,2004-01-25
781,83,389,2009-08-11,2009-08-11
782,2433,390,1992-01-20,1992-01-20
783,2917,390,1988-03-20,1988-03-20
784,564,391,2017-12-05,2017-12-05
785,2232,391,1973-11-18,1973-11-18
786,1034,392,1977-10-23,1977-10-23
787,43,392,1996-07-21,1996-07-21
788,2048,392,2019-04-19,2019-04-19
789,425,393,2021-02-19,2021-02-19
790,452,394,2005-03-28,2005-03-28
791,236,395,1981-01-17,1981-01-17
792,4624,396,2009-03-03,2009-03-03
793,3706,397,2005-12-02,2005-12-02
794,2915,397,2019-09-08,2019-09-08
795,1917,397,1991-07-02,1991-07-02
796,2804,398,1980-10-14,1980-10-14
797,4468,398,2015-02-14,2015-02-14
798,3612,399,1976-02-28,1976-02-28
799,4054,399,1995-05-03,1995-05-03
800,3246,400,1988-05-19,1988-05-19
801,3759,400,1990-07-19,1990-07-19
802,4671,400,1989-04-21,1989-04-21
803,3654,401,2013-01-29,2013-01-29
804,1525,401,1973-01-21,1973-01-21
805,2508,401,2020-06-21,2020-06-21
806,2983,402,1989-06-18,1989-06-18
807,4483,402,2012-05-14,2012-05-14
808,944,403,1993-05-15,1993-05-15
809,4585,403,1974-04-02,1974-04-02
810,1251,404,1997-05-27,1997-05-27
811,2569,404,2011-11-02,2011-11-02
812,2331,405,2000-10-12,2000-10-12
813,1423,405,2016-10-20,2016-10-20
814,3003,405,1975-05-01,1975-05-01
815,4256,406,2014-04-01,2014-04-01
816,528,406,1997-04-16,1997-04-16
817,1387,407,1982-05-06,1982-05-06
818,820,407,1985-06-01,1985-06-01
819,118,408,1988-01-26,1988-01-26
820,639,408,1994-12-18,1994-12-18
821,1148,408,1977-09-20,1977-09-20
822,1595,409,2004-11-25,2004-11-25
823,3886,409,2002-06-02,2002-06-02
824,857,410,2008-03-03,2008-03-03
825,2343,411,1974-01-05,1974-01-05
826,3113,411,1986-02-25,1986-02-25
827,4385,411,1979-12-30,1979-12-30
828,1994,412,1999-11-08,1999-11-08
829,494,412,2010-06-20,2010-06-20
830,3780,412,1988-03-15,1988-03-15
831,3677,413,2016-06-16,2016-06-16
832,333,413,1999-02-07,1999-02-07
833,820,413,2019-11-12,2019-11-12
834,4186,414,1975-05-28,1975-05-28
835,935,414,2013-08-21,2013-08-21
836,532,414,1996-01-27,1996-01-27
837,207,415,2003-05-18,2003-05-18
838,3234,415,1986-07-22,1986-07-22
839,1019,416,2005-07-05,2005-07-05
840,2955,416,1996-10-21,1996-10-21
841,2447,416,2012-07-28,2012-07-28
842,188,417,1987-05-10,1987-05-10
843,3658,417,1970-10-04,1970-10-04
844,3724,418,1970-03-08,1970-03-08
845,1527,419,1987-06-28,1987-06-28
846,2025,419,2017-05-23,2017-05-23
847,2262,419,2001-03-23,2001-03-23
848,1373,420,1983-07-13,1983-07-13
849,1460,421,2015-09-12,2015-09-12
850,3353,421,2014-08-02,2014-08-02
851,3041,422,1978-04-26,1978-04-26
852,3547,423,1973-03-17,1973-03-17
853,1118,423,2014-02-23,2014-02-23
854,876,424,1986-12-09,1986-12-09
855,475,424,1971-11-01,1971-11-01
856,4730,424,1992-09-29,1992-09-29
857,2635,425,2006-07-14,2006-07-14
858,2358,425,1975-09-29,1975-09-29
859,2645,425,1974-11-26,1974-11-26
860,2142,426,2008-11-07,2008-11-07
861,870,426,1985-04-01,1985-04-01
862,2605,427,2008-05-09,2008-05-09
863,4527,427,2003-03-26,2003-03-26
864,1782,427,2009-08-10,2009-08-10
865,2646,428,1978-10-25,1978-10-25
866,59,428,2003-01-28,2003-01-28
867,2203,429,2007-01-04,2007-01-04
868,739,429,1999-07-29,1999-07-29
869,2078,430,2001-01-08,2001-01-08
870,1530,430,1972-02-27,1972-02-27
871,1148,431,1999-03-09,1999-03-09
872,2795,431,1970-12-12,1970-12-12
873,66,432,1983-05-04,1983-05-04
874,1878,432,1981-09-08,1981-09-08
875,2718,433,1973-08-27,1973-08-27
876,3301,433,2015-08-07,2015-08-07
877,3358,434,2001-12-24,2001-12-24
878,551,434,2008-02-01,2008-02-01
879,3898,435,2010-12-17,2010-12-17
880,2772,435,2007-03-21,2007-03-21
881,4174,435,2001-06-07,2001-06-07
882,640,436,2020-07-04,2020-07-04
883,2317,436,1971-03-22,1971-03-22
884,604,436,1998-05-23,1998-05-23
885,872,437,1974-09-25,1974-09-25
886,511,437,2012-08-01,2012-08-01
887,78,437,2014-04-11,2014-04-11
888,3860,438,1987-06-24,1987-06-24
889,3679,438,2020-05-04,2020-05-04
890,993,439,2018-03-19,2018-03-19
891,2237,439,2011-05-18,2011-05-18
892,883,440,1980-11-04,1980-11-04
893,2105,440,1985-08-31,1985-08-31
894,3532,441,2007-04-26,2007-04-26
895,1743,441,1975-12-15,1975-12-15
896,734,442,2013-05-28,2013-05-28
897,3506,442,1987-05-17,1987-05-17
898,1185,443,2011-12-21,2011-12-21
899,3252,443,1971-12-12,1971-12-12
900,4000,444,1974-04-12,1974-04-12
901,3664,445,1990-03-25,1990-03-25
902,3612,446,2008-02-02,2008-02-02
903,457,446,2021-03-13,2021-03-13
904,1365,447,1990-02-03,1990-02-03
905,4898,448,2004-01-14,2004-01-14
906,2896,449,1978-04-01,1978-04-01
907,4343,450,1991-05-05,1991-05-05
908,852,451,2002-02-01,2002-02-01
909,4557,451,1970-04-15,1970-04-15
910,2465,451,1996-10-05,1996-10-05
911,1343,452,2014-04-14,2014-04-14
912,413,452,1983-06-08,1983-06-08
913,2485,453,2004-08-05,2004-08-05
914,4240,454,1975-02-14,1975-02-14
915,4412,454,1986-12-28,1986-12-28
916,3781,455,1999-06-13,1999-06-13
917,2619,456,1980-06-22,1980-06-22
918,1786,457,2012-04-15,2012-04-15
919,2011,457,2010-02-01,2010-02-01
920,3347,458,1991-04-24,1991-04-24
921,1270,458,2008-01-14,2008-01-14
922,1529,459,2013-06-29,2013-06-29
923,293,459,1984-03-10,1984-03-10
924,187,460,2007-11-30,2007-11-30
925,1017,460,2007-04-23,2007-04-23
926,274,460,2013-08-11,2013-08-11
927,3438,461,2002-09-11,2002-09-11
928,712,461,1978-01-06,1978-01-06
929,651,461,1973-03-27,1973-03-27
930,2177,462,1974-04-01,1974-04-01
931,1181,463,2020-05-14,2020-05-14
932,4998,463,1995-10-09,1995-10-09
933,2726,464,2006-08-08,2006-08-08
934,2516,464,2009-10-24,2009-10-24
935,3959,464,1982-04-19,1982-04-19
936,3643,465,1995-05-30,1995-05-30
937,1293,466,1975-09-26,1975-09-26
938,2982,466,2020-06-22,2020-06-22
939,3240,467,2016-12-09,2016-12-09
940,1440,468,2009-06-25,2009-06-25
941,2852,468,1978-07-30,1978-07-30
942,3775,469,2005-08-20,2005-08-20
943,856,469,1975-05-11,1975-05-11
944,4124,470,2010-02-07,2010-02-07
945,1826,470,2000-11-28,2000-11-28
946,4217,471,1974-02-24,1974-02-24
947,878,471,2018-10-30,2018-10-30
948,1034,472,2006-01-28,2006-01-28
949,4605,472,2019-05-06,2019-05-06
950,3585,472,2012-09-20,2012-09-20
951,4849,473,2005-07-22,2005-07-22
952,1982,473,2001-03-05,2001-03-05
953,2091,473,1981-01-20,1981-01-20
954,542,474,2019-03-15,2019-03-15
955,3605,474,1987-12-06,1987-12-06
956,3586,475,2014-12-26,2014-12-26
957,1462,475,2019-06-14,2019-06-14
958,3865,476,1971-10-24,1971-10-24
959,2059,476,1997-06-10,1997-06-10
960,343,476,1974-01-15,1974-01-15
961,2000,477,1971-11-08,1971-11-08
962,3234,477,1991-05-01,1991-05-01
963,2629,477,2010-02-19,2010-02-19
964,4623,478,2008-01-17,2008-01-17
965,3934,478,1997-02-25,1997-02-25
966,3832,479,2008-12-02,2008-12-02
967,4685,479,2001-11-24,2001-11-24
968,4284,479,1999-10-23,1999-10-23
969,724,480,1989-09-24,1989-09-24
970,1037,481,2016-02-25,2016-02-25
971,4184,482,1999-02-14,1999-02-14
972,388,482,2016-05-10,2016-05-10
973,2462,483,2002-05-19,2002-05-19
974,4692,484,1996-03-13,1996-03-13
975,3945,484,1987-08-01,1987-08-01
976,804,484,1993-09-07,1993-09-07
977,2881,485,2002-06-08,2002-06-08
978,860,485,2018-06-10,2018-06-10
979,3368,485,1995-10-16,1995-10-16
980,1468,486,1974-10-17,1974-10-17
981,2791,487,2000-11-15,2000-11-15
982,412,488,2007-08-17,2007-08-17
983,2960,488,2020-03-13,2020-03-13
984,220,489,1997-10-12,1997-10-12
985,3838,489,2007-09-09,2007-09-09
986,3285,489,1972-02-15,1972-02-15
987,3613,490,2000-01-09,2000-01-09
988,4301,491,1979-01-21,1979-01-21
989,3570,491,2018-10-10,2018-10-10
990,3235,491,2015-11-08,2015-11-08
991,1308,492,1970-03-19,1970-03-19
992,691,492,2002-01-19,2002-01-19
993,480,493,2011-05-16,2011-05-16
994,4922,494,1995-01-05,1995-01-05
995,4362,495,1977-01-07,1977-01-07
996,4007,495,1972-09-12,1972-09-12
997,1226,495,2016-06-14,2016-06-14
998,3038,496,2019-11-18,2019-11-18
999,607,496,1975-03-17,1975-03-17
1000,4486,496,1996-11-28,1996-11-28
1001,2431,497,2003-03-20,2003-03-20
1002,4973,497,1990-05-25,1990-05-25
1003,3064,498,1995-05-18,1995-05-18
1004,3269,498,1970-07-24,1970-07-24
1005,3458,498,2010-01-21,2010-01-21
1006,2528,499,1992-09-22,1992-09-22
1007,1329,499,2005-08-24,2005-08-24
1008,4538,499,1990-10-02,1990-10-02
1009,634,500,1976-12-03,1976-12-03
1010,135,501,1984-05-25,1984-05-25
1011,8,501,2014-05-14,2014-05-14
1012,3814,502,2011-08-23,2011-08-23
1013,3876,503,1973-02-03,1973-02-03
1014,1005,504,1977-05-19,1977-05-19
1015,3800,504,2013-05-20,2013-05-20
1016,1231,505,2007-08-24,2007-08-24
1017,2610,505,1983-05-30,1983-05-30
1018,2004,506,2007-10-17,2007-10-17
1019,1779,506,1974-07-11,1974-07-11
1020,340,506,1985-11-20,1985-11-20
1021,3486,507,2001-02-08,2001-02-08
1022,4996,507,2005-12-12,2005-12-12
1023,1642,508,1975-04-07,1975-04-07
1024,769,508,1999-08-20,1999-08-20
1025,802,508,2011-09-20,2011-09-20
1026,4846,509,1975-07-14,1975-07-14
1027,4362,509,1987-08-03,1987-08-03
1028,219,509,1976-05-11,1976-05-11
1029,4133,510,1998-08-20,1998-08-20
1030,1909,510,1972-05-19,1972-05-19
1031,2587,511,1973-03-19,1973-03-19
1032,4509,511,2014-05-24,2014-05-24
1033,5,512,2016-05-17,2016-05-17
1034,596,512,2019-06-29,2019-06-29
1035,2962,512,1989-09-21,1989-09-21
1036,1789,513,2012-07-24,2012-07-24
1037,1070,513,1984-05-16,1984-05-16
1038,3346,514,2002-01-15,2002-01-15
1039,864,515,1981-11-27,1981-11-27
1040,2432,516,1985-04-03,1985-04-03
1041,740,517,1991-05-06,1991-05-06
1042,441,518,1975-05-06,1975-05-06
1043,2898,519,1983-08-05,1983-08-05
1044,1762,519,1970-10-23,1970-10-23
1045,510,519,2007-12-24,2007-12-24
1046,3227,520,2017-05-23,2017-05-23
1047,1719,520,1974-09-29,1974-09-29
1048,4478,520,2007-02-20,2007-02-20
1049,2337,521,2012-10-17,2012-10-17
1050,423,521,1970-08-13,1970-08-13
1051,3444,521,2005-07-27,2005-07-27
1052,1660,522,2015-11-15,2015-11-15
1053,4812,522,1998-07-17,1998-07-17
1054,30,523,1994-11-23,1994-11-23
1055,1369,523,1994-01-31,1994-01-31
1056,1031,523,2007-02-01,2007-02-01
1057,4684,524,1972-08-06,1972-08-06
1058,2214,525,2009-05-27,2009-05-27
1059,4238,525,2010-09-08,2010-09-08
1060,68,526,1974-07-09,1974-07-09
1061,1168,527,1982-10-17,1982-10-17
1062,3734,527,1988-11-30,1988-11-30
1063,3537,527,1973-09-20,1973-09-20
1064,3585,528,2009-02-21,2009-02-21
1065,2,528,2014-07-13,2014-07-13
1066,494,528,1996-10-11,1996-10-11
1067,3964,529,1992-08-03,1992-08-03
1068,4754,529,2004-07-18,2004-07-18
1069,1839,529,1970-09-21,1970-09-21
1070,2514,530,2020-11-01,2020-11-01
1071,3187,531,1976-02-29,1976-02-29
1072,3650,531,2011-01-04,2011-01-04
1073,842,532,1982-10-25,1982-10-25
1074,761,532,2015-03-09,2015-03-09
1075,822,533,1974-06-26,1974-06-26
1076,14,533,2004-10-23,2004-10-23
1077,403,533,1982-05-20,1982-05-20
1078,83,534,1999-09-25,1999-09-25
1079,4006,534,2006-11-03,2006-11-03
1080,1586,535,2013-03-03,2013-03-03
1081,2585,535,1974-10-29,1974-10-29
1082,4005,536,2012-07-05,2012-07-05
1083,4633,536,2020-10-20,2020-10-20
1084,3692,536,2003-02-19,2003-02-19
1085,3399,537,1977-02-18,1977-02-18
1086,2344,537,2014-05-07,2014-05-07
1087,2240,538,1987-06-11,1987-06-11
1088,302,538,1982-12-09,1982-12-09
1089,4542,539,2013-05-22,2013-05-22
1090,1441,540,2011-11-15,2011-11-15
1091,344,541,2000-09-08,2000-09-08
1092,643,542,1984-12-16,1984-12-16
1093,2252,542,1996-02-03,1996-02-03
1094,3227,542,1983-11-15,1983-11-15
1095,4999,543,1998-05-15,1998-05-15
1096,3579,543,1976-11-26,1976-11-26
1097,2547,543,1995-09-11,1995-09-11
1098,4090,544,1980-10-04,1980-10-04
1099,2032,544,1975-06-24,1975-06-24
1100,3642,545,2004-12-20,2004-12-20
1101,2747,546,1971-01-22,1971-01-22
1102,2067,546,1973-04-13,1973-04-13
1103,330,547,1974-12-12,1974-12-12
1104,2746,547,2011-12-09,2011-12-09
1105,3192,547,1977-06-28,1977-06-28
1106,4539,548,2010-04-11,2010-04-11
1107,4825,548,2004-06-26,2004-06-26
1108,4944,548,1983-02-02,1983-02-02
1109,166,549,1971-08-23,1971-08-23
1110,4839,549,1987-08-01,1987-08-01
1111,2188,550,1996-12-06,1996-12-06
1112,4068,550,2017-11-05,2017-11-05
1113,4974,551,1986-10-04,1986-10-04
1114,3606,552,1984-12-22,1984-12-22
1115,1945,553,1987-10-03,1987-10-03
1116,2447,553,2001-09-01,2001-09-01
1117,4204,553,1973-06-15,1973-06-15
1118,2077,554,1974-01-18,1974-01-18
1119,4056,555,1982-12-25,1982-12-25
1120,2246,555,2015-04-17,2015-04-17
1121,201,555,1997-11-03,1997-11-03
1122,4164,556,2019-10-06,2019-10-06
1123,1212,556,2000-03-30,2000-03-30
1124,420,557,2020-07-12,2020-07-12
1125,670,557,1975-11-15,1975-11-15
1126,2228,558,1997-10-19,1997-10-19
1127,39,559,2011-11-24,2011-11-24
1128,2231,559,1990-09-24,1990-09-24
1129,1114,559,2002-10-18,2002-10-18
1130,4474,560,1986-11-21,1986-11-21
1131,2303,561,1976-07-25,1976-07-25
1132,4888,562,1999-01-23,1999-01-23
1133,1668,563,2001-03-27,2001-03-27
1134,1145,564,1988-08-02,1988-08-02
1135,2128,564,2008-12-24,2008-12-24
1136,2974,564,1975-01-18,1975-01-18
1137,2878,565,1998-08-21,1998-08-21
1138,3870,565,2012-11-24,2012-11-24
1139,3632,566,2018-08-09,2018-08-09
1140,1834,566,1974-04-01,1974-04-01
1141,2103,567,1990-09-18,1990-09-18
1142,4836,567,1976-05-26,1976-05-26
1143,2227,568,1972-05-23,1972-05-23
1144,3883,568,1970-03-05,1970-03-05
1145,1775,569,1993-08-27,1993-08-27
1146,1474,569,1988-02-28,1988-02-28
1147,2941,569,1985-01-30,1985-01-30
1148,4630,570,1987-07-15,1987-07-15
1149,2856,571,1976-08-27,1976-08-27
1150,2727,571,1975-06-02,1975-06-02
1151,1063,572,1985-08-27,1985-08-27
1152,4596,572,2014-09-21,2014-09-21
1153,2690,572,2019-12-06,2019-12-06
1154,267,573,2010-09-14,2010-09-14
1155,4975,573,1997-06-27,1997-06-27
1156,3565,574,2012-08-10,2012-08-10
1157,4139,575,2006-03-19,2006-03-19
1158,705,575,1989-08-17,1989-08-17
1159,3750,575,2002-02-26,2002-02-26
1160,2852,576,2016-09-10,2016-09-10
1161,2008,576,1987-07-21,1987-07-21
1162,3178,577,2000-02-05,2000-02-05
1163,2200,577,1975-01-01,1975-01-01
1164,4282,578,2003-12-23,2003-12-23
1165,3994,578,2000-01-28,2000-01-28
1166,1749,579,1984-02-24,1984-02-24
1167,2832,580,2014-01-12,2014-01-12
1168,2651,580,2005-01-18,2005-01-18
1169,2087,580,1974-05-17,1974-05-17
1170,1758,581,1985-11-12,1985-11-12
1171,1859,581,2006-02-24,2006-02-24
1172,4338,582,2001-12-20,2001-12-20
1173,2790,583,2014-08-26,2014-08-26
1174,4386,584,1971-03-15,1971-03-15
1175,985,585,1995-08-02,1995-08-02
1176,4274,586,1987-06-22,1987-06-22
1177,3329,586,1991-12-30,1991-12-30
1178,1176,587,2009-08-12,2009-08-12
1179,1414,587,2003-09-14,2003-09-14
1180,3447,587,2016-09-25,2016-09-25
1181,4582,588,2008-12-13,2008-12-13
1182,1700,588,1993-12-18,1993-12-18
1183,2653,588,1978-07-23,1978-07-23
1184,470,589,1984-04-23,1984-04-23
1185,1523,589,1991-05-01,1991-05-01
1186,488,589,2011-12-13,2011-12-13
1187,2960,590,1988-06-03,1988-06-03
1188,270,590,1972-02-20,1972-02-20
1189,2024,590,2013-04-13,2013-04-13
1190,459,591,2013-05-21,2013-05-21
1191,1882,591,1979-08-04,1979-08-04
1192,1584,592,2021-01-22,2021-01-22
1193,2336,592,2016-09-19,2016-09-19
1194,3702,592,1987-12-21,1987-12-21
1195,1457,593,2007-04-01,2007-04-01
1196,1845,593,2006-12-03,2006-12-03
1197,2869,594,1998-01-13,1998-01-13
1198,3109,594,2008-01-07,2008-01-07
1199,3869,594,1999-11-06,1999-11-06
1200,1896,595,1977-12-12,1977-12-12
1201,4057,595,2010-03-19,2010-03-19
1202,3516,596,1994-12-07,1994-12-07
1203,4285,596,2008-05-21,2008-05-21
1204,2983,596,1996-08-05,1996-08-05
1205,3683,597,2004-12-06,2004-12-06
1206,2896,597,2018-04-25,2018-04-25
1207,3680,597,1988-09-25,1988-09-25
1208,1659,598,2019-12-18,2019-12-18
1209,663,598,2008-03-27,2008-03-27
1210,3565,599,1972-09-03,1972-09-03
1211,3334,600,1979-02-28,1979-02-28
1212,2139,600,1993-12-23,1993-12-23
1213,3264,600,2005-07-05,2005-07-05
1214,4238,601,1975-02-05,1975-02-05
1215,3240,602,1996-06-24,1996-06-24
1216,1426,603,1974-08-06,1974-08-06
1217,3956,604,1982-09-30,1982-09-30
1218,476,604,2000-06-24,2000-06-24
1219,1819,605,1976-01-26,1976-01-26
1220,3909,605,2021-01-11,2021-01-11
1221,3715,606,2015-01-28,2015-01-28
1222,1422,606,1997-05-26,1997-05-26
1223,665,606,1992-07-28,1992-07-28
1224,611,607,2000-11-28,2000-11-28
1225,468,608,2017-01-12,2017-01-12
1226,3782,608,1974-05-19,1974-05-19
1227,4200,609,1986-02-26,1986-02-26
1228,1068,609,1977-02-27,1977-02-27
1229,4789,609,1999-09-01,1999-09-01
1230,2956,610,1986-12-16,1986-12-16
1231,686,610,1989-09-05,1989-09-05
1232,4677,610,1971-11-14,1971-11-14
1233,3357,611,2018-05-11,2018-05-11
1234,1332,612,2021-03-27,2021-03-27
1235,3760,612,1983-08-25,1983-08-25
1236,2789,612,1982-01-09,1982-01-09
1237,2809,613,1972-07-18,1972-07-18
1238,4486,613,1992-02-18,1992-02-18
1239,287,614,2015-03-17,2015-03-17
1240,1204,614,2012-02-17,2012-02-17
1241,3672,615,2000-01-20,2000-01-20
1242,4428,615,1988-05-24,1988-05-24
1243,1108,615,2001-03-03,2001-03-03
1244,1929,616,1983-08-04,1983-08-04
1245,4680,616,2010-02-28,2010-02-28
1246,3713,616,1973-11-05,1973-11-05
1247,2363,617,1981-10-02,1981-10-02
1248,3217,617,1993-10-28,1993-10-28
1249,1911,617,2002-09-17,2002-09-17
1250,4782,618,2018-05-20,2018-05-20
1251,960,619,1992-06-06,1992-06-06
1252,4891,620,2002-11-26,2002-11-26
1253,1243,620,1993-09-25,1993-09-25
1254,1438,621,1983-10-26,1983-10-26
1255,3819,622,1972-02-25,1972-02-25
1256,4990,623,2004-11-21,2004-11-21
1257,1789,623,1973-08-06,1973-08-06
1258,3943,623,2019-03-07,2019-03-07
1259,124,624,1995-05-04,1995-05-04
1260,540,624,1991-05-11,1991-05-11
1261,694,625,2018-12-20,2018-12-20
1262,2266,625,1989-08-08,1989-08-08
1263,2822,625,1972-06-30,1972-06-30
1264,176,626,1989-04-07,1989-04-07
1265,4140,627,2005-02-22,2005-02-22
1266,4935,627,1975-06-27,1975-06-27
1267,1965,628,1985-06-30,1985-06-30
1268,203,629,2019-06-02,2019-06-02
1269,3666,629,2003-07-28,2003-07-28
1270,659,630,1979-12-28,1979-12-28
1271,4773,630,2019-11-08,2019-11-08
1272,2768,631,1985-01-05,1985-01-05
1273,1323,631,1981-02-10,1981-02-10
1274,3850,632,2017-07-05,2017-07-05
1275,4183,633,1974-09-10,1974-09-10
1276,688,633,2020-02-23,2020-02-23
1277,4833,633,1999-11-03,1999-11-03
1278,4541,634,1998-11-13,1998-11-13
1279,4158,634,1985-12-20,1985-12-20
1280,1718,635,1995-03-27,1995-03-27
1281,203,635,2011-07-12,2011-07-12
1282,3612,635,1984-07-29,1984-07-29
1283,3000,636,1996-04-28,1996-04-28
1284,1039,636,2018-10-19,2018-10-19
1285,2183,637,2004-12-26,2004-12-26
1286,2334,637,1993-12-30,1993-12-30
1287,4232,638,1992-05-01,1992-05-01
1288,295,639,1986-05-27,1986-05-27
1289,2737,639,2000-09-29,2000-09-29
1290,1366,640,1995-03-17,1995-03-17
1291,2032,640,1996-11-02,1996-11-02
1292,836,641,2005-08-28,2005-08-28
1293,4012,642,1978-11-02,1978-11-02
1294,680,643,2005-05-16,2005-05-16
