id,s_id,a_id,created_at,upated_at
672,222,361,2018-08-26,2018-08-26
673,223,1039,1995-01-03,1995-01-03
674,223,2577,2009-12-05,2009-12-05
675,223,2084,1993-01-25,1993-01-25
676,224,1744,2020-01-03,2020-01-03
677,225,778,2012-08-21,2012-08-21
678,225,724,1980-10-23,1980-10-23
679,226,4548,1994-08-19,1994-08-19
680,226,4944,1987-10-23,1987-10-23
681,226,1645,1982-04-01,1982-04-01
682,226,143,1996-06-06,1996-06-06
683,227,3821,2004-09-11,2004-09-11
684,227,3335,2000-12-27,2000-12-27
685,228,1686,2004-12-10,2004-12-10
686,228,782,2007-08-28,2007-08-28
687,228,3051,1977-01-30,1977-01-30
688,228,3372,2004-07-11,2004-07-11
689,229,3763,2019-11-18,2019-11-18
690,229,2478,1994-02-24,1994-02-24
691,230,1305,2016-12-23,2016-12-23
692,230,1362,1989-08-07,1989-08-07
693,231,110,2007-06-12,2007-06-12
694,232,629,1999-09-19,1999-09-19
695,232,2737,1981-04-05,1981-04-05
696,232,4887,2017-08-10,2017-08-10
697,232,4673,2002-05-11,2002-05-11
698,232,1369,1991-03-16,1991-03-16
699,233,960,2015-02-04,2015-02-04
700,233,1900,2020-01-13,2020-01-13
701,233,137,2009-03-31,2009-03-31
702,234,4410,2012-06-05,2012-06-05
703,235,3502,1970-05-16,1970-05-16
704,236,384,1981-03-15,1981-03-15
705,236,2469,1987-09-11,1987-09-11
706,236,1558,1984-12-25,1984-12-25
707,236,1596,1972-07-28,1972-07-28
708,236,3346,2006-04-13,2006-04-13
709,237,2281,1978-06-20,1978-06-20
710,238,418,1985-05-30,1985-05-30
711,238,3433,1981-03-26,1981-03-26
712,238,421,1972-02-03,1972-02-03
713,238,1459,1987-12-09,1987-12-09
714,239,4570,1989-07-21,1989-07-21
715,239,271,1996-03-02,1996-03-02
716,239,3741,2012-07-22,2012-07-22
717,239,1328,2000-02-09,2000-02-09
718,240,2021,2003-09-26,2003-09-26
719,241,3049,1970-06-08,1970-06-08
720,241,4157,1979-07-24,1979-07-24
721,242,4764,2006-06-27,2006-06-27
722,243,2540,1989-04-16,1989-04-16
723,243,1857,2007-12-19,2007-12-19
724,243,3104,1971-02-14,1971-02-14
725,244,2345,2020-04-18,2020-04-18
726,244,3462,2011-08-27,2011-08-27
727,244,3819,1990-02-06,1990-02-06
728,245,1635,2007-04-02,2007-04-02
729,245,391,1981-11-28,1981-11-28
730,245,1807,1975-02-28,1975-02-28
731,245,2522,1983-07-18,1983-07-18
732,246,3794,1979-08-29,1979-08-29
733,246,2800,1971-06-21,1971-06-21
734,246,3373,1981-03-13,1981-03-13
735,246,1184,1986-06-20,1986-06-20
736,246,4083,1996-03-24,1996-03-24
737,247,1786,1995-08-22,1995-08-22
738,247,3666,1998-11-20,1998-11-20
739,247,4291,1981-10-11,1981-10-11
740,247,1319,1979-06-04,1979-06-04
741,248,426,1998-09-18,1998-09-18
742,248,4486,1996-02-24,1996-02-24
743,248,4282,1978-07-16,1978-07-16
744,248,3041,1978-04-23,1978-04-23
745,248,351,2015-04-23,2015-04-23
746,249,2583,1978-09-18,1978-09-18
747,250,2428,2017-01-10,2017-01-10
748,250,2028,2017-06-28,2017-06-28
749,251,2520,2009-03-13,2009-03-13
750,252,3890,2007-01-08,2007-01-08
751,252,1530,1986-03-06,1986-03-06
752,252,370,2002-10-11,2002-10-11
753,252,3456,1985-06-07,1985-06-07
754,252,4243,2017-09-24,2017-09-24
755,253,4260,1973-07-31,1973-07-31
756,254,647,1987-03-24,1987-03-24
757,254,692,1975-09-09,1975-09-09
758,254,2123,1999-09-18,1999-09-18
759,254,717,1981-01-06,1981-01-06
760,255,470,1985-07-11,1985-07-11
761,255,1618,2016-03-16,2016-03-16
762,255,4080,1982-07-31,1982-07-31
763,255,4425,2017-11-19,2017-11-19
764,256,1817,2002-04-10,2002-04-10
765,256,3301,1990-05-25,1990-05-25
766,256,4864,1994-08-21,1994-08-21
767,257,3827,2008-10-27,2008-10-27
768,257,490,2006-07-05,2006-07-05
769,257,1742,2012-01-21,2012-01-21
770,257,3084,1981-11-10,1981-11-10
771,258,2739,2013-07-17,2013-07-17
772,259,3893,1972-12-04,1972-12-04
773,259,82,1999-07-15,1999-07-15
774,259,3531,1987-11-22,1987-11-22
775,259,2856,1978-03-13,1978-03-13
776,260,4547,2015-02-25,2015-02-25
777,261,1322,2000-07-08,2000-07-08
778,261,3961,1973-09-29,1973-09-29
779,261,2577,1995-06-17,1995-06-17
780,261,3802,2004-10-05,2004-10-05
781,261,75,2006-09-22,2006-09-22
782,262,2836,1974-03-13,1974-03-13
783,262,4602,1996-07-28,1996-07-28
784,262,3452,1984-02-22,1984-02-22
785,262,2831,2014-02-11,2014-02-11
786,262,4146,1988-12-28,1988-12-28
787,263,1404,2007-01-16,2007-01-16
788,263,4445,2020-09-17,2020-09-17
789,263,1377,1981-01-10,1981-01-10
790,263,1235,1985-03-15,1985-03-15
791,263,3582,1996-01-31,1996-01-31
792,264,184,1990-12-25,1990-12-25
793,264,3103,2020-10-15,2020-10-15
794,264,615,1995-06-25,1995-06-25
795,265,3700,2014-06-10,2014-06-10
796,266,617,1989-06-07,1989-06-07
797,266,2789,2011-08-13,2011-08-13
798,266,90,1997-09-24,1997-09-24
799,266,1443,1994-01-13,1994-01-13
800,266,714,2013-09-26,2013-09-26
801,267,4585,1992-03-02,1992-03-02
802,267,4973,2006-11-23,2006-11-23
803,268,1116,1985-03-22,1985-03-22
804,269,770,2017-11-29,2017-11-29
805,269,1598,1984-03-10,1984-03-10
806,270,4839,1995-09-28,1995-09-28
807,270,2471,2006-04-16,2006-04-16
808,270,3817,1992-10-07,1992-10-07
809,270,4598,2012-01-01,2012-01-01
810,270,4911,1987-04-10,1987-04-10
811,271,245,1986-05-19,1986-05-19
812,272,1190,1973-10-04,1973-10-04
813,272,4498,2010-05-15,2010-05-15
814,273,30,1989-05-29,1989-05-29
815,273,3277,2019-03-12,2019-03-12
816,273,2153,1989-05-06,1989-05-06
817,273,2981,1998-07-04,1998-07-04
818,273,3848,1970-01-13,1970-01-13
819,274,692,1996-04-19,1996-04-19
820,274,2097,2007-11-26,2007-11-26
821,274,4402,1982-05-25,1982-05-25
822,274,4853,2016-12-13,2016-12-13
823,274,2044,1978-06-09,1978-06-09
824,275,4145,2012-02-08,2012-02-08
825,275,3241,1995-12-19,1995-12-19
826,275,4495,1992-07-11,1992-07-11
827,275,1374,2008-03-10,2008-03-10
828,276,569,2009-06-26,2009-06-26
829,276,3365,1989-06-08,1989-06-08
830,277,1208,1972-04-15,1972-04-15
831,277,1163,2020-11-08,2020-11-08
832,277,1882,2009-07-27,2009-07-27
833,278,476,2018-01-19,2018-01-19
834,278,2431,1977-06-26,1977-06-26
835,278,989,1983-06-13,1983-06-13
836,279,1398,1991-09-29,1991-09-29
837,280,2947,1971-12-20,1971-12-20
838,280,4954,1970-11-29,1970-11-29
839,280,3036,1972-06-01,1972-06-01
840,280,3814,1990-01-31,1990-01-31
841,280,368,1975-04-25,1975-04-25
842,281,2352,1970-07-06,1970-07-06
843,281,562,2006-05-04,2006-05-04
844,281,3299,1980-11-27,1980-11-27
845,282,410,2011-12-29,2011-12-29
846,283,1290,1991-09-06,1991-09-06
847,284,3636,2009-06-16,2009-06-16
848,284,1334,2002-09-04,2002-09-04
849,284,2093,1988-05-02,1988-05-02
850,284,4889,1999-06-12,1999-06-12
851,284,4164,1981-02-05,1981-02-05
852,285,1471,2005-05-30,2005-05-30
853,285,310,1981-06-06,1981-06-06
854,285,3667,2013-12-11,2013-12-11
855,285,818,1994-06-29,1994-06-29
856,286,2315,1990-04-29,1990-04-29
857,286,1501,1989-06-14,1989-06-14
858,287,3374,1999-04-14,1999-04-14
859,287,44,2008-02-18,2008-02-18
860,287,4557,1972-04-14,1972-04-14
861,288,3238,1978-09-02,1978-09-02
862,288,673,1994-12-07,1994-12-07
863,288,3135,2017-01-25,2017-01-25
864,289,1851,2019-08-01,2019-08-01
865,290,3687,1988-09-29,1988-09-29
866,290,3874,1985-11-26,1985-11-26
867,290,3780,2020-10-22,2020-10-22
868,291,444,1987-11-06,1987-11-06
869,291,2564,2017-08-23,2017-08-23
870,291,3703,2002-08-01,2002-08-01
871,292,1275,2015-08-20,2015-08-20
872,292,3816,2001-04-14,2001-04-14
873,293,2890,1981-07-19,1981-07-19
874,293,1184,1980-11-17,1980-11-17
875,293,3182,1977-06-17,1977-06-17
876,293,1281,1981-03-15,1981-03-15
877,294,1073,2013-01-21,2013-01-21
878,295,4706,1997-08-19,1997-08-19
879,295,406,1991-02-01,1991-02-01
880,295,910,2009-04-04,2009-04-04
881,295,3507,1982-09-03,1982-09-03
882,295,4116,2016-05-16,2016-05-16
883,296,1712,2000-10-17,2000-10-17
884,296,4814,1973-12-11,1973-12-11
885,297,3976,1989-06-09,1989-06-09
886,297,1387,1978-12-08,1978-12-08
887,297,598,2005-03-21,2005-03-21
888,297,771,1971-06-09,1971-06-09
889,298,1978,1980-01-14,1980-01-14
890,298,526,1991-10-23,1991-10-23
891,298,4648,1983-01-16,1983-01-16
892,298,1560,1988-08-13,1988-08-13
893,298,4979,2001-12-12,2001-12-12
894,299,1202,2004-03-25,2004-03-25
895,299,3493,1983-11-12,1983-11-12
896,299,3561,2014-02-28,2014-02-28
897,299,2098,2010-11-29,2010-11-29
898,300,2064,2009-01-25,2009-01-25
899,301,4088,1988-05-22,1988-05-22
900,301,1788,1999-03-20,1999-03-20
901,301,3990,1979-10-22,1979-10-22
902,301,2261,1980-09-03,1980-09-03
903,302,4486,2012-07-20,2012-07-20
904,303,4696,2005-01-17,2005-01-17
905,303,298,1980-04-02,1980-04-02
906,304,677,1994-10-20,1994-10-20
907,304,311,1987-10-17,1987-10-17
908,304,1167,2019-02-22,2019-02-22
909,305,2420,2015-08-17,2015-08-17
910,305,1056,2016-07-22,2016-07-22
911,306,4347,1993-07-05,1993-07-05
912,306,4313,1988-07-31,1988-07-31
913,307,2729,1985-06-26,1985-06-26
914,307,240,1992-01-20,1992-01-20
915,307,4411,2002-03-09,2002-03-09
916,307,105,1984-04-30,1984-04-30
917,308,4038,1995-04-25,1995-04-25
918,308,1525,2002-12-31,2002-12-31
919,308,4686,2020-07-26,2020-07-26
920,308,3335,2009-01-22,2009-01-22
921,309,727,1981-07-10,1981-07-10
922,309,3607,2009-06-04,2009-06-04
923,309,4587,1987-02-17,1987-02-17
924,309,1082,2008-11-07,2008-11-07
925,310,3536,2010-03-22,2010-03-22
926,310,1729,1983-02-08,1983-02-08
927,311,885,2014-08-28,2014-08-28
928,312,4650,2003-03-06,2003-03-06
929,312,4720,1998-04-17,1998-04-17
930,313,520,1993-04-28,1993-04-28
931,313,20,2012-11-22,2012-11-22
932,313,1076,1984-09-14,1984-09-14
933,314,919,1975-04-28,1975-04-28
934,314,4385,1990-08-20,1990-08-20
935,314,2483,2019-06-24,2019-06-24
936,314,4973,2015-09-14,2015-09-14
937,315,3534,2005-09-05,2005-09-05
938,315,3482,1976-04-28,1976-04-28
939,315,4588,1985-11-01,1985-11-01
940,315,4129,2002-01-13,2002-01-13
941,316,3393,2010-01-09,2010-01-09
942,316,4286,1999-08-27,1999-08-27
943,316,650,2018-09-22,2018-09-22
944,316,4472,2006-02-17,2006-02-17
945,316,1610,1984-01-26,1984-01-26
946,317,2799,1998-10-07,1998-10-07
947,317,2695,1992-05-13,1992-05-13
948,317,9,2008-05-16,2008-05-16
949,318,1317,2010-07-15,2010-07-15
950,318,4615,2003-06-05,2003-06-05
951,318,482,2008-11-11,2008-11-11
952,318,3905,1997-11-04,1997-11-04
953,318,3036,1976-07-12,1976-07-12
954,319,442,2015-09-02,2015-09-02
955,319,4557,1978-10-23,1978-10-23
956,319,1557,1992-05-22,1992-05-22
957,319,4773,2012-03-12,2012-03-12
958,320,1068,1971-01-20,1971-01-20
959,320,661,2006-09-10,2006-09-10
960,320,2287,2010-07-10,2010-07-10
961,321,2183,2005-01-22,2005-01-22
962,321,2209,2016-01-10,2016-01-10
963,321,4728,2002-05-03,2002-05-03
964,322,30,1998-02-27,1998-02-27
965,322,3312,1992-03-27,1992-03-27
966,322,4518,2012-12-13,2012-12-13
967,322,3129,1972-02-28,1972-02-28
968,322,3094,1997-03-26,1997-03-26
969,323,1454,1970-09-17,1970-09-17
970,324,3673,1992-01-02,1992-01-02
971,324,361,2018-06-01,2018-06-01
972,324,2134,2016-04-25,2016-04-25
973,324,1245,1985-06-16,1985-06-16
974,325,1289,1994-01-15,1994-01-15
975,325,1485,1978-10-01,1978-10-01
976,325,4600,1987-10-16,1987-10-16
977,325,2904,1998-12-19,1998-12-19
978,326,4683,1982-03-11,1982-03-11
979,326,1312,1974-03-06,1974-03-06
980,327,368,2012-02-26,2012-02-26
981,328,2693,2021-01-25,2021-01-25
982,328,4560,2008-09-15,2008-09-15
983,328,3484,2000-06-13,2000-06-13
984,329,324,1992-06-24,1992-06-24
985,329,934,1996-12-26,1996-12-26
986,329,1986,1972-01-20,1972-01-20
987,329,3424,2007-05-23,2007-05-23
988,330,2292,1994-03-11,1994-03-11
989,330,1150,1976-06-18,1976-06-18
990,330,4208,1992-06-23,1992-06-23
991,330,4639,1985-03-09,1985-03-09
992,331,3348,1995-11-28,1995-11-28
993,331,3946,1993-10-10,1993-10-10
994,331,3192,1970-06-15,1970-06-15
995,331,179,1979-07-22,1979-07-22
996,332,4356,1986-07-13,1986-07-13
997,333,227,1977-12-09,1977-12-09
998,333,3542,2007-03-26,2007-03-26
999,333,710,1993-05-10,1993-05-10
1000,334,2253,2021-02-13,2021-02-13
1001,335,4002,1975-04-27,1975-04-27
1002,336,4175,1993-03-08,1993-03-08
1003,336,3604,1971-08-02,1971-08-02
1004,336,312,1977-09-27,1977-09-27
1005,336,2471,1975-10-06,1975-10-06
1006,336,2404,2003-07-16,2003-07-16
1007,337,3931,2009-07-18,2009-07-18
1008,337,4288,1978-12-25,1978-12-25
1009,337,573,2004-05-11,2004-05-11
1010,337,1579,1983-10-13,1983-10-13
1011,338,3587,1981-01-06,1981-01-06
1012,338,177,2001-01-25,2001-01-25
1013,338,4187,1992-06-17,1992-06-17
1014,338,2100,1996-07-10,1996-07-10
1015,339,2797,1970-09-25,1970-09-25
1016,339,1181,1981-12-24,1981-12-24
1017,339,1246,1979-05-03,1979-05-03
1018,340,228,2006-12-15,2006-12-15
1019,340,3537,2009-12-31,2009-12-31
1020,340,3985,2017-10-22,2017-10-22
1021,340,2458,2020-02-17,2020-02-17
1022,340,4205,1988-11-13,1988-11-13
1023,341,1296,1991-01-31,1991-01-31
1024,341,3730,1970-02-01,1970-02-01
1025,341,1569,1972-06-19,1972-06-19
1026,342,3175,2020-11-20,2020-11-20
1027,343,905,1995-07-12,1995-07-12
1028,343,2630,1976-08-22,1976-08-22
1029,344,4290,2021-02-19,2021-02-19
1030,344,3340,1979-02-03,1979-02-03
1031,345,1256,2015-05-28,2015-05-28
1032,345,4732,2006-05-23,2006-05-23
1033,346,2214,2017-06-18,2017-06-18
1034,346,4233,1974-11-01,1974-11-01
1035,346,1375,1972-08-10,1972-08-10
1036,346,1232,1983-03-04,1983-03-04
1037,347,708,2014-09-29,2014-09-29
1038,347,2617,2011-02-08,2011-02-08
1039,347,2051,1971-11-14,1971-11-14
1040,347,3948,1998-07-01,1998-07-01
1041,347,3496,2018-08-13,2018-08-13
1042,348,683,1987-12-31,1987-12-31
1043,348,4144,1993-07-19,1993-07-19
1044,348,2825,2009-09-22,2009-09-22
1045,349,1421,2001-10-17,2001-10-17
1046,349,1268,1996-12-31,1996-12-31
1047,350,3998,1974-09-28,1974-09-28
1048,351,3571,2000-12-06,2000-12-06
1049,351,1382,1978-05-02,1978-05-02
1050,351,4153,2004-07-11,2004-07-11
1051,351,1112,1977-04-29,1977-04-29
1052,351,4403,2002-03-03,2002-03-03
1053,352,58,2001-10-10,2001-10-10
1054,352,4215,1989-08-22,1989-08-22
1055,352,3220,1989-08-02,1989-08-02
1056,352,1025,1972-03-06,1972-03-06
1057,352,2241,2001-01-26,2001-01-26
1058,353,2693,1974-05-08,1974-05-08
1059,353,1204,2012-08-18,2012-08-18
1060,353,3516,1994-03-23,1994-03-23
1061,353,4490,1978-01-15,1978-01-15
1062,354,1821,1970-02-03,1970-02-03
1063,354,991,1988-01-12,1988-01-12
1064,354,4034,1990-04-23,1990-04-23
1065,354,1940,1982-09-14,1982-09-14
1066,355,1169,1991-07-30,1991-07-30
1067,355,2139,2005-09-24,2005-09-24
1068,356,4344,2001-12-05,2001-12-05
1069,356,4165,1984-05-21,1984-05-21
1070,356,2601,1997-11-02,1997-11-02
1071,357,371,2019-03-16,2019-03-16
1072,358,2896,2008-10-04,2008-10-04
1073,358,3359,1988-04-21,1988-04-21
1074,358,4389,1971-10-04,1971-10-04
1075,358,1753,1970-06-16,1970-06-16
1076,358,1522,1978-06-22,1978-06-22
1077,359,4889,1991-02-05,1991-02-05
1078,359,4476,1981-08-23,1981-08-23
1079,359,4493,1990-05-19,1990-05-19
1080,360,2039,1977-05-04,1977-05-04
1081,361,1169,1991-12-28,1991-12-28
1082,361,3654,1998-09-13,1998-09-13
1083,361,2674,2009-07-20,2009-07-20
1084,361,993,1990-07-25,1990-07-25
1085,361,892,2002-07-19,2002-07-19
1086,362,280,1990-05-20,1990-05-20
1087,362,3334,1978-01-08,1978-01-08
1088,363,2182,1975-09-22,1975-09-22
1089,364,1867,1975-04-25,1975-04-25
1090,364,4392,2010-09-28,2010-09-28
1091,364,2491,1972-11-27,1972-11-27
1092,364,277,2019-10-05,2019-10-05
1093,364,210,2018-06-28,2018-06-28
1094,365,559,1993-04-30,1993-04-30
1095,365,1238,1981-03-25,1981-03-25
1096,365,3031,1999-12-31,1999-12-31
1097,365,36,2008-08-02,2008-08-02
1098,366,3237,2013-07-30,2013-07-30
1099,367,4662,1980-01-16,1980-01-16
1100,367,4063,2007-01-13,2007-01-13
1101,367,3370,2008-10-10,2008-10-10
1102,367,1401,2006-03-02,2006-03-02
1103,367,705,1987-06-07,1987-06-07
1104,368,1515,2002-01-05,2002-01-05
1105,368,2342,2005-09-09,2005-09-09
1106,368,4000,1970-01-11,1970-01-11
1107,369,242,2013-03-21,2013-03-21
1108,369,679,2014-12-07,2014-12-07
1109,370,3490,1985-08-02,1985-08-02
1110,371,609,2003-07-01,2003-07-01
1111,371,3734,2011-07-14,2011-07-14
1112,371,458,1975-08-12,1975-08-12
1113,371,2054,2011-02-10,2011-02-10
1114,371,491,1982-08-02,1982-08-02
1115,372,4408,1972-08-11,1972-08-11
1116,372,1785,2002-11-07,2002-11-07
1117,372,471,1994-07-09,1994-07-09
1118,372,4760,1998-05-23,1998-05-23
1119,372,4272,1975-12-03,1975-12-03
1120,373,1755,2012-03-01,2012-03-01
1121,374,458,1984-12-26,1984-12-26
1122,374,3678,1973-01-22,1973-01-22
1123,375,2489,2009-06-11,2009-06-11
1124,375,586,1994-01-21,1994-01-21
1125,375,1943,2015-12-31,2015-12-31
1126,375,4084,1997-08-16,1997-08-16
1127,376,1804,1976-10-05,1976-10-05
1128,377,3919,1992-02-22,1992-02-22
1129,377,502,1975-10-29,1975-10-29
1130,377,809,1975-03-19,1975-03-19
1131,377,2490,1980-01-19,1980-01-19
1132,377,72,1972-10-16,1972-10-16
1133,378,2283,1987-11-02,1987-11-02
1134,378,4174,2006-11-15,2006-11-15
1135,378,180,1980-07-10,1980-07-10
1136,378,774,1991-11-13,1991-11-13
1137,379,566,1994-06-04,1994-06-04
1138,380,966,1970-10-30,1970-10-30
1139,380,2119,2016-08-11,2016-08-11
1140,381,2259,2006-07-11,2006-07-11
1141,381,2318,2008-11-07,2008-11-07
1142,381,3508,1988-02-10,1988-02-10
1143,382,339,2020-03-05,2020-03-05
1144,382,2319,1989-06-07,1989-06-07
1145,382,1572,2002-04-05,2002-04-05
1146,383,808,1999-05-10,1999-05-10
1147,383,830,1992-03-29,1992-03-29
1148,383,2138,1976-11-29,1976-11-29
1149,383,2536,1986-01-15,1986-01-15
1150,383,536,2003-12-07,2003-12-07
1151,384,1393,1987-04-16,1987-04-16
1152,385,2447,1985-10-31,1985-10-31
1153,385,1518,2015-06-26,2015-06-26
1154,385,603,2019-11-27,2019-11-27
1155,385,436,1994-06-08,1994-06-08
1156,385,369,2019-01-09,2019-01-09
1157,386,4303,1974-05-14,1974-05-14
1158,386,4245,1989-03-23,1989-03-23
1159,386,639,1994-09-06,1994-09-06
1160,386,3902,2008-08-06,2008-08-06
1161,386,1887,2015-08-09,2015-08-09
1162,387,3630,1999-04-02,1999-04-02
1163,387,4267,2008-08-30,2008-08-30
1164,387,4921,1985-03-08,1985-03-08
1165,388,1935,1983-03-26,1983-03-26
1166,388,1432,1989-03-27,1989-03-27
1167,389,4907,1990-10-23,1990-10-23
1168,389,786,1978-06-17,1978-06-17
1169,390,2735,2018-10-18,2018-10-18
1170,390,2306,1992-12-27,1992-12-27
1171,390,1113,2003-09-14,2003-09-14
1172,390,3194,1979-06-25,1979-06-25
1173,391,170,1979-12-05,1979-12-05
1174,392,1880,1999-02-07,1999-02-07
1175,393,1039,2013-11-01,2013-11-01
1176,393,1054,2016-10-26,2016-10-26
1177,393,3348,2012-05-01,2012-05-01
1178,394,397,2013-07-15,2013-07-15
1179,394,3166,2013-01-21,2013-01-21
1180,394,2595,2018-05-24,2018-05-24
1181,394,582,2020-01-30,2020-01-30
1182,395,3680,2020-08-05,2020-08-05
1183,395,2134,1977-09-19,1977-09-19
1184,395,3261,2020-11-18,2020-11-18
1185,395,4459,1997-12-22,1997-12-22
1186,395,724,1983-06-06,1983-06-06
1187,396,4740,1990-06-20,1990-06-20
1188,396,4109,2020-06-13,2020-06-13
1189,396,4299,2010-06-23,2010-06-23
1190,396,192,1992-08-09,1992-08-09
1191,397,339,1998-09-12,1998-09-12
1192,397,1759,1994-04-23,1994-04-23
1193,397,1861,2002-07-19,2002-07-19
1194,398,1220,1990-01-13,1990-01-13
1195,398,644,1998-02-10,1998-02-10
1196,399,56,2014-01-06,2014-01-06
1197,399,1899,2011-12-26,2011-12-26
1198,399,4294,2004-08-17,2004-08-17
1199,399,4068,2019-06-18,2019-06-18
1200,399,72,1994-05-04,1994-05-04
1201,400,3066,1981-03-11,1981-03-11
1202,401,4556,1998-04-26,1998-04-26
1203,401,1329,2008-10-16,2008-10-16
1204,402,4230,1974-11-30,1974-11-30
1205,402,1573,2018-01-01,2018-01-01
1206,402,2235,2013-05-27,2013-05-27
1207,402,2186,2013-01-10,2013-01-10
1208,403,780,1979-07-27,1979-07-27
1209,403,1464,2010-11-09,2010-11-09
1210,403,3046,2017-07-25,2017-07-25
1211,403,2145,1998-07-29,1998-07-29
1212,403,3071,2005-03-25,2005-03-25
1213,404,1484,2004-11-01,2004-11-01
1214,404,1316,2004-08-15,2004-08-15
1215,405,1362,1999-06-07,1999-06-07
1216,405,287,1988-12-12,1988-12-12
1217,405,3326,1975-01-19,1975-01-19
1218,405,147,1988-06-01,1988-06-01
1219,405,2551,2009-05-30,2009-05-30
1220,406,2381,2016-09-03,2016-09-03
1221,406,4341,1992-06-09,1992-06-09
1222,406,1314,1994-06-12,1994-06-12
1223,406,4562,1991-03-27,1991-03-27
1224,407,3586,2007-04-17,2007-04-17
1225,408,2308,2001-04-12,2001-04-12
1226,408,2108,1991-02-18,1991-02-18
1227,408,2121,2016-09-11,2016-09-11
1228,408,895,2020-11-20,2020-11-20
1229,409,4019,2010-08-07,2010-08-07
1230,409,3380,1976-02-15,1976-02-15
1231,410,3369,2016-04-17,2016-04-17
1232,411,4531,1975-06-01,1975-06-01
1233,411,321,1985-04-08,1985-04-08
1234,411,2095,1995-04-14,1995-04-14
1235,411,697,2000-06-14,2000-06-14
1236,411,3265,2018-04-26,2018-04-26
1237,412,1805,2011-01-06,2011-01-06
1238,413,1821,1999-07-10,1999-07-10
1239,413,2624,1976-10-06,1976-10-06
1240,413,212,1983-02-24,1983-02-24
1241,413,3710,1987-06-08,1987-06-08
1242,413,1821,1992-06-23,1992-06-23
1243,414,1557,1998-02-04,1998-02-04
1244,415,3102,2011-10-23,2011-10-23
1245,415,165,1971-04-16,1971-04-16
1246,415,4556,1991-12-25,1991-12-25
1247,415,2469,1987-04-08,1987-04-08
1248,416,724,1997-03-28,1997-03-28
1249,416,4485,1989-06-12,1989-06-12
1250,416,1894,2017-06-20,2017-06-20
1251,417,4655,2008-05-29,2008-05-29
1252,417,4438,1982-05-13,1982-05-13
1253,417,990,1977-11-18,1977-11-18
1254,417,1141,2010-05-30,2010-05-30
1255,417,3796,1981-09-09,1981-09-09
1256,418,4056,1991-08-14,1991-08-14
1257,418,535,1980-07-10,1980-07-10
1258,419,1527,1971-08-15,1971-08-15
1259,419,2721,1980-07-16,1980-07-16
1260,419,772,2003-07-26,2003-07-26
1261,419,4248,1994-06-26,1994-06-26
1262,419,917,2012-11-09,2012-11-09
1263,420,1306,1992-03-03,1992-03-03
1264,420,489,2002-02-12,2002-02-12
1265,420,2536,2015-11-08,2015-11-08
1266,420,1395,2002-04-17,2002-04-17
1267,420,4860,2017-07-06,2017-07-06
1268,421,3355,2017-07-25,2017-07-25
1269,421,3234,1991-06-13,1991-06-13
1270,422,2061,1981-04-15,1981-04-15
1271,423,1854,1974-03-26,1974-03-26
1272,423,2501,1985-12-21,1985-12-21
1273,423,601,2001-03-02,2001-03-02
1274,423,2647,1991-01-18,1991-01-18
1275,423,1594,1996-02-25,1996-02-25
1276,424,4294,2016-04-18,2016-04-18
1277,424,4289,2014-01-05,2014-01-05
1278,424,444,1970-02-08,1970-02-08
1279,424,4008,2009-01-18,2009-01-18
1280,425,2104,1973-01-18,1973-01-18
1281,425,3057,2017-07-10,2017-07-10
1282,426,1582,2006-08-27,2006-08-27
1283,426,3447,1972-12-28,1972-12-28
1284,426,3884,1981-06-12,1981-06-12
1285,427,2082,2017-12-14,2017-12-14
1286,427,664,1990-06-08,1990-06-08
1287,427,720,1980-01-31,1980-01-31
1288,428,3254,1997-09-22,1997-09-22
1289,428,3707,1997-07-28,1997-07-28
1290,428,3508,1977-03-01,1977-03-01
1291,428,3735,2002-10-15,2002-10-15
1292,428,4851,1998-12-10,1998-12-10
1293,429,2928,1973-03-09,1973-03-09
1294,430,1655,1977-06-21,1977-06-21
1295,430,415,2014-03-08,2014-03-08
1296,430,1694,1971-08-14,1971-08-14
1297,431,3604,1976-11-25,1976-11-25
