id,u_id,b_id,created_at,upated_at
672,228,1660,2004-12-04,2004-12-04
673,228,4900,2002-10-27,2002-10-27
674,229,3337,2015-04-24,2015-04-24
675,230,3070,1978-05-06,1978-05-06
676,230,580,1997-11-27,1997-11-27
677,230,2976,1982-01-25,1982-01-25
678,231,3218,1975-03-20,1975-03-20
679,232,3447,2020-12-16,2020-12-16
680,232,2847,1977-02-20,1977-02-20
681,232,106,1972-12-22,1972-12-22
682,232,2057,2009-06-16,2009-06-16
683,233,3771,2001-07-10,2001-07-10
684,234,2556,2008-11-18,2008-11-18
685,234,3094,2018-01-02,2018-01-02
686,234,245,1992-09-30,1992-09-30
687,234,4600,1984-12-13,1984-12-13
688,235,661,1989-05-21,1989-05-21
689,235,3132,1999-05-16,1999-05-16
690,236,1899,1980-08-16,1980-08-16
691,236,288,2007-02-18,2007-02-18
692,236,1215,2010-08-27,2010-08-27
693,236,1412,2015-06-16,2015-06-16
694,236,2242,1987-10-08,1987-10-08
695,237,74,2011-06-15,2011-06-15
696,237,2597,2016-10-23,2016-10-23
697,238,438,2004-09-26,2004-09-26
698,238,1279,2012-03-22,2012-03-22
699,238,2525,1970-10-28,1970-10-28
700,238,2429,2020-08-23,2020-08-23
701,238,400,1985-08-21,1985-08-21
702,239,2926,2007-06-24,2007-06-24
703,239,1151,2014-12-02,2014-12-02
704,240,3635,2004-08-29,2004-08-29
705,240,2443,1984-10-15,1984-10-15
706,240,3349,1987-09-28,1987-09-28
707,241,4469,2019-09-19,2019-09-19
708,241,1733,1984-06-06,1984-06-06
709,242,1575,2010-12-30,2010-12-30
710,242,4650,1984-05-02,1984-05-02
711,242,3339,2000-11-03,2000-11-03
712,242,4061,2018-07-01,2018-07-01
713,243,4735,1990-01-26,1990-01-26
714,243,2378,2016-12-01,2016-12-01
715,243,3919,1980-05-22,1980-05-22
716,243,258,1990-03-30,1990-03-30
717,243,186,1970-03-06,1970-03-06
718,244,1204,1980-06-15,1980-06-15
719,244,2562,1980-12-22,1980-12-22
720,244,4232,2019-10-23,2019-10-23
721,245,2537,2006-05-12,2006-05-12
722,246,4393,2005-03-02,2005-03-02
723,247,2098,1976-12-09,1976-12-09
724,248,710,1978-01-12,1978-01-12
725,248,1207,2005-07-13,2005-07-13
726,249,2645,1974-12-14,1974-12-14
727,249,988,2001-08-14,2001-08-14
728,250,1236,1992-05-19,1992-05-19
729,250,2763,2005-01-02,2005-01-02
730,250,4890,2000-10-28,2000-10-28
731,250,1215,1975-05-09,1975-05-09
732,250,1999,1985-04-18,1985-04-18
733,251,2164,2010-06-23,2010-06-23
734,251,2892,1993-07-13,1993-07-13
735,251,1368,1986-11-17,1986-11-17
736,251,3791,1976-11-11,1976-11-11
737,251,4794,1974-06-26,1974-06-26
738,252,1630,2004-04-02,2004-04-02
739,252,768,1979-04-02,1979-04-02
740,252,4562,1970-03-16,1970-03-16
741,252,714,1970-09-21,1970-09-21
742,253,2876,1974-10-06,1974-10-06
743,253,2505,1973-11-03,1973-11-03
744,253,717,2001-08-28,2001-08-28
745,253,1715,1975-12-12,1975-12-12
746,254,2969,1975-02-02,1975-02-02
747,254,187,1976-03-18,1976-03-18
748,255,4834,2001-04-04,2001-04-04
749,255,55,1972-03-05,1972-03-05
750,255,3767,1974-09-01,1974-09-01
751,256,4651,1997-09-24,1997-09-24
752,256,4086,1974-08-07,1974-08-07
753,256,71,2013-07-31,2013-07-31
754,256,1712,2009-10-26,2009-10-26
755,256,4290,1989-07-15,1989-07-15
756,257,4253,2013-06-24,2013-06-24
757,257,3426,1975-04-01,1975-04-01
758,257,4021,1984-11-30,1984-11-30
759,257,2001,1982-07-29,1982-07-29
760,257,2742,1986-11-14,1986-11-14
761,258,4300,2000-01-10,2000-01-10
762,258,1388,1974-12-24,1974-12-24
763,258,1535,1995-08-20,1995-08-20
764,258,3391,2012-05-01,2012-05-01
765,258,2610,1973-11-22,1973-11-22
766,259,3997,1979-09-27,1979-09-27
767,259,2698,1995-10-11,1995-10-11
768,259,4145,1981-10-16,1981-10-16
769,259,2650,2002-10-04,2002-10-04
770,260,478,2007-08-11,2007-08-11
771,261,194,2013-08-28,2013-08-28
772,261,1773,2003-12-08,2003-12-08
773,261,3043,1996-02-12,1996-02-12
774,261,1969,1971-12-22,1971-12-22
775,261,3095,2018-07-21,2018-07-21
776,262,4977,2001-05-07,2001-05-07
777,262,4618,1992-02-02,1992-02-02
778,262,2805,2020-11-19,2020-11-19
779,262,1707,2002-09-28,2002-09-28
780,263,4195,1986-09-03,1986-09-03
781,264,2620,1977-08-09,1977-08-09
782,264,399,2016-05-08,2016-05-08
783,264,4420,1991-03-26,1991-03-26
784,264,4309,1987-04-25,1987-04-25
785,265,3525,1970-09-15,1970-09-15
786,265,495,1992-05-13,1992-05-13
787,265,1177,2005-06-19,2005-06-19
788,265,3085,2016-01-05,2016-01-05
789,266,1316,1985-02-25,1985-02-25
790,266,2989,2016-03-15,2016-03-15
791,267,2999,2005-06-27,2005-06-27
792,268,10,1990-12-10,1990-12-10
793,268,3875,2005-05-05,2005-05-05
794,269,401,1983-04-05,1983-04-05
795,270,2253,1997-05-08,1997-05-08
796,270,363,2016-08-30,2016-08-30
797,270,3321,1984-03-06,1984-03-06
798,271,22,1986-12-09,1986-12-09
799,271,4341,1979-12-31,1979-12-31
800,271,3641,2006-08-16,2006-08-16
801,271,4550,2007-09-29,2007-09-29
802,272,632,1988-12-08,1988-12-08
803,272,1473,2017-11-19,2017-11-19
804,272,2084,2013-03-16,2013-03-16
805,273,4396,1997-09-16,1997-09-16
806,274,238,1984-11-24,1984-11-24
807,274,3006,2001-01-04,2001-01-04
808,274,3647,1984-12-17,1984-12-17
809,275,4931,2007-08-04,2007-08-04
810,275,1121,2020-08-22,2020-08-22
811,275,792,2014-06-15,2014-06-15
812,275,997,2001-09-19,2001-09-19
813,276,134,1973-04-18,1973-04-18
814,276,3879,2010-10-22,2010-10-22
815,276,4363,1985-04-09,1985-04-09
816,276,4437,1977-11-09,1977-11-09
817,277,780,1986-12-03,1986-12-03
818,277,4831,2010-05-15,2010-05-15
819,277,1695,2016-12-07,2016-12-07
820,278,1244,2003-04-13,2003-04-13
821,278,1955,1986-11-10,1986-11-10
822,278,501,2009-06-09,2009-06-09
823,278,1475,2010-09-08,2010-09-08
824,279,3481,1991-11-07,1991-11-07
825,279,912,2001-10-31,2001-10-31
826,279,2393,2010-02-19,2010-02-19
827,280,516,2008-06-09,2008-06-09
828,280,1671,2012-08-24,2012-08-24
829,281,1394,1997-09-14,1997-09-14
830,281,1223,1972-07-21,1972-07-21
831,281,79,1971-02-20,1971-02-20
832,281,4317,1979-02-19,1979-02-19
833,281,3888,2012-06-05,2012-06-05
834,282,1567,1992-07-06,1992-07-06
835,282,1136,1991-01-14,1991-01-14
836,282,2134,1997-01-03,1997-01-03
837,282,281,1973-02-18,1973-02-18
838,283,3174,1995-11-16,1995-11-16
839,283,699,1970-01-01,1970-01-01
840,284,4812,1998-12-13,1998-12-13
841,284,463,1980-02-05,1980-02-05
842,285,4316,2000-08-03,2000-08-03
843,285,2119,2015-05-01,2015-05-01
844,286,2698,2005-08-26,2005-08-26
845,286,456,1976-08-04,1976-08-04
846,286,3538,1989-03-05,1989-03-05
847,286,4546,1996-08-17,1996-08-17
848,287,4202,2006-07-22,2006-07-22
849,287,3078,2015-07-21,2015-07-21
850,288,4316,2016-06-20,2016-06-20
851,288,109,2006-03-15,2006-03-15
852,289,3347,1974-03-07,1974-03-07
853,290,1286,1995-09-23,1995-09-23
854,290,757,1974-11-16,1974-11-16
855,290,1579,2013-06-26,2013-06-26
856,290,927,2013-03-18,2013-03-18
857,290,3716,1999-10-25,1999-10-25
858,291,4601,1993-02-15,1993-02-15
859,292,256,1997-09-17,1997-09-17
860,292,3798,2021-02-14,2021-02-14
861,292,3901,2010-05-04,2010-05-04
862,292,4858,1998-07-10,1998-07-10
863,292,4282,1975-04-13,1975-04-13
864,293,1618,1997-04-17,1997-04-17
865,293,3590,1977-09-10,1977-09-10
866,293,410,1972-10-23,1972-10-23
867,293,3968,2009-05-30,2009-05-30
868,294,3460,1981-07-17,1981-07-17
869,294,1568,2000-08-02,2000-08-02
870,294,4281,1998-07-29,1998-07-29
871,294,2094,1981-05-27,1981-05-27
872,294,385,2006-02-09,2006-02-09
873,295,3636,1995-06-24,1995-06-24
874,295,1886,1972-11-07,1972-11-07
875,295,188,2017-12-03,2017-12-03
876,295,2277,2014-12-15,2014-12-15
877,295,731,2006-01-03,2006-01-03
878,296,2765,1999-10-06,1999-10-06
879,296,3155,2020-10-05,2020-10-05
880,297,3946,1993-10-08,1993-10-08
881,297,4187,2005-01-18,2005-01-18
882,297,542,2005-08-02,2005-08-02
883,297,134,1990-12-05,1990-12-05
884,297,2094,1977-03-07,1977-03-07
885,298,4310,1999-08-14,1999-08-14
886,298,2766,1991-10-02,1991-10-02
887,298,663,1971-05-19,1971-05-19
888,298,2274,2017-07-07,2017-07-07
889,298,2644,1987-09-03,1987-09-03
890,299,3744,2013-10-26,2013-10-26
891,299,4960,1992-04-05,1992-04-05
892,300,4052,2019-09-04,2019-09-04
893,300,3119,1998-03-03,1998-03-03
894,300,231,1983-11-02,1983-11-02
895,300,1029,1995-03-12,1995-03-12
896,301,2187,1986-01-16,1986-01-16
897,301,1552,1982-05-10,1982-05-10
898,301,1061,2019-03-18,2019-03-18
899,302,1898,1996-11-28,1996-11-28
900,302,519,2014-11-09,2014-11-09
901,302,1564,1980-02-07,1980-02-07
902,302,4679,1984-04-30,1984-04-30
903,302,640,2010-04-10,2010-04-10
904,303,2373,1975-08-16,1975-08-16
905,304,2625,1976-01-04,1976-01-04
906,304,4901,1995-01-19,1995-01-19
907,305,1268,2009-08-20,2009-08-20
908,305,2879,2011-03-09,2011-03-09
909,305,2367,2003-03-28,2003-03-28
910,305,1707,2015-11-26,2015-11-26
911,305,4332,1985-05-20,1985-05-20
912,306,910,2011-02-24,2011-02-24
913,306,3837,1993-09-17,1993-09-17
914,306,1213,1975-07-10,1975-07-10
915,306,2852,1998-09-10,1998-09-10
916,306,3548,2013-09-24,2013-09-24
917,307,4787,1978-12-04,1978-12-04
918,307,204,1999-10-11,1999-10-11
919,307,2671,2020-10-28,2020-10-28
920,308,1355,2001-05-11,2001-05-11
921,309,3836,1970-11-05,1970-11-05
922,309,260,2010-01-18,2010-01-18
923,310,4948,2010-04-05,2010-04-05
924,310,3060,2010-09-15,2010-09-15
925,310,4629,2006-02-27,2006-02-27
926,310,113,1970-04-27,1970-04-27
927,311,2132,1977-11-30,1977-11-30
928,311,1867,1972-06-15,1972-06-15
929,311,856,1990-09-20,1990-09-20
930,311,991,1972-08-24,1972-08-24
931,312,453,1992-12-02,1992-12-02
932,312,1848,2011-01-11,2011-01-11
933,312,2990,1995-05-03,1995-05-03
934,312,2832,1996-10-19,1996-10-19
935,312,2157,2010-11-23,2010-11-23
936,313,2369,1976-04-24,1976-04-24
937,313,2123,1989-06-16,1989-06-16
938,313,2956,1984-05-10,1984-05-10
939,314,3447,2013-12-30,2013-12-30
940,314,3762,1981-10-20,1981-10-20
941,314,3912,1973-08-08,1973-08-08
942,315,499,2005-05-22,2005-05-22
943,315,3670,2018-11-03,2018-11-03
944,315,1189,2000-10-27,2000-10-27
945,315,4535,1979-02-01,1979-02-01
946,316,402,2017-02-10,2017-02-10
947,316,1478,1996-04-01,1996-04-01
948,316,1409,1998-05-12,1998-05-12
949,316,1286,1995-05-16,1995-05-16
950,317,3824,2013-01-19,2013-01-19
951,317,2567,1989-04-05,1989-04-05
952,317,3752,1983-04-27,1983-04-27
953,317,2589,1976-01-27,1976-01-27
954,318,714,1997-07-31,1997-07-31
955,318,4940,1977-08-21,1977-08-21
956,318,173,1993-07-28,1993-07-28
957,318,2578,1991-04-10,1991-04-10
958,318,1536,2002-10-06,2002-10-06
959,319,1186,1991-08-14,1991-08-14
960,319,1263,2014-04-28,2014-04-28
961,319,4483,1983-11-29,1983-11-29
962,319,1293,1987-01-29,1987-01-29
963,320,4450,1976-03-23,1976-03-23
964,320,4446,1977-04-19,1977-04-19
965,320,1186,1993-11-01,1993-11-01
966,320,3418,1989-05-20,1989-05-20
967,321,3001,1975-11-14,1975-11-14
968,322,4526,1981-06-22,1981-06-22
969,322,3085,1991-08-20,1991-08-20
970,322,1226,1974-03-28,1974-03-28
971,322,157,2008-12-07,2008-12-07
972,323,2365,1990-01-03,1990-01-03
973,323,4942,2003-05-18,2003-05-18
974,324,3576,1995-05-23,1995-05-23
975,324,2720,2004-02-03,2004-02-03
976,324,2377,1992-01-01,1992-01-01
977,324,4820,2016-05-30,2016-05-30
978,324,4932,2008-10-02,2008-10-02
979,325,4989,1977-06-02,1977-06-02
980,325,1665,2005-08-03,2005-08-03
981,325,4312,2000-09-13,2000-09-13
982,325,3798,1981-02-22,1981-02-22
983,326,2877,1991-06-22,1991-06-22
984,326,2074,2015-02-13,2015-02-13
985,326,1982,1970-04-21,1970-04-21
986,326,1215,2016-06-08,2016-06-08
987,326,4183,2003-05-15,2003-05-15
988,327,108,2000-10-25,2000-10-25
989,327,2204,1999-06-24,1999-06-24
990,327,1030,1998-08-25,1998-08-25
991,327,4307,1992-09-04,1992-09-04
992,328,3686,1978-10-28,1978-10-28
993,329,4399,2010-08-30,2010-08-30
994,330,2163,2016-09-20,2016-09-20
995,331,4294,1984-06-06,1984-06-06
996,331,2856,2001-08-17,2001-08-17
997,331,2776,2006-03-18,2006-03-18
998,331,4414,2014-03-26,2014-03-26
999,332,2898,1971-07-30,1971-07-30
1000,332,1229,1979-02-08,1979-02-08
1001,333,2346,2007-01-05,2007-01-05
1002,333,4483,2005-01-08,2005-01-08
1003,333,579,1980-09-13,1980-09-13
1004,333,601,2002-11-18,2002-11-18
1005,333,3381,1976-08-25,1976-08-25
1006,334,3849,1971-11-12,1971-11-12
1007,334,2090,2000-02-10,2000-02-10
1008,334,4851,1993-04-25,1993-04-25
1009,335,3663,1989-11-23,1989-11-23
1010,335,3521,2012-07-27,2012-07-27
1011,335,4325,1994-01-26,1994-01-26
1012,335,2931,2011-11-17,2011-11-17
1013,335,4618,2007-11-09,2007-11-09
1014,336,405,2002-04-08,2002-04-08
1015,337,4395,1970-04-30,1970-04-30
1016,337,3828,1973-07-29,1973-07-29
1017,337,4481,1974-02-24,1974-02-24
1018,337,3483,1993-06-06,1993-06-06
1019,337,3262,1989-04-25,1989-04-25
1020,338,2208,1985-04-21,1985-04-21
1021,338,976,2003-11-06,2003-11-06
1022,339,1855,1997-08-27,1997-08-27
1023,340,3197,1996-03-02,1996-03-02
1024,340,892,2015-10-19,2015-10-19
1025,340,1324,2003-01-06,2003-01-06
1026,340,922,1980-08-01,1980-08-01
1027,341,4246,1997-07-16,1997-07-16
1028,341,490,1994-07-30,1994-07-30
1029,341,1685,2018-03-24,2018-03-24
1030,341,494,2004-12-05,2004-12-05
1031,342,3155,1974-01-17,1974-01-17
1032,342,4127,2014-04-08,2014-04-08
1033,342,3288,2018-04-19,2018-04-19
1034,342,603,1992-12-28,1992-12-28
1035,343,3799,2009-06-01,2009-06-01
1036,344,2957,1979-08-01,1979-08-01
1037,344,1718,1976-10-10,1976-10-10
1038,344,1743,1974-02-10,1974-02-10
1039,344,3971,1985-07-08,1985-07-08
1040,345,4750,2001-07-17,2001-07-17
1041,345,416,1978-09-20,1978-09-20
1042,345,296,1994-06-07,1994-06-07
1043,345,3450,1973-09-10,1973-09-10
1044,345,1127,1991-03-03,1991-03-03
1045,346,4939,2016-06-04,2016-06-04
1046,346,121,1997-03-11,1997-03-11
1047,346,2635,2015-09-21,2015-09-21
1048,346,4208,1970-12-19,1970-12-19
1049,346,3509,1978-03-29,1978-03-29
1050,347,12,1986-12-07,1986-12-07
1051,347,3811,1999-09-22,1999-09-22
1052,347,1148,2001-10-31,2001-10-31
1053,347,3610,1978-09-20,1978-09-20
1054,348,1332,2014-09-22,2014-09-22
1055,348,2616,2004-01-26,2004-01-26
1056,348,3049,1978-02-14,1978-02-14
1057,348,2199,1976-08-01,1976-08-01
1058,349,3622,2008-08-09,2008-08-09
1059,349,1509,2007-12-08,2007-12-08
1060,349,1401,1986-03-24,1986-03-24
1061,350,4968,2011-01-14,2011-01-14
1062,350,4188,1985-05-21,1985-05-21
1063,350,2442,2011-01-17,2011-01-17
1064,350,3284,1994-09-26,1994-09-26
1065,351,4373,2003-11-10,2003-11-10
1066,351,3129,2006-09-22,2006-09-22
1067,352,3486,1980-09-11,1980-09-11
1068,352,2062,1989-09-05,1989-09-05
1069,352,3845,1997-07-08,1997-07-08
1070,353,885,2010-11-27,2010-11-27
1071,353,3353,1982-05-08,1982-05-08
1072,353,3139,1987-01-15,1987-01-15
1073,354,4916,2017-03-04,2017-03-04
1074,354,3899,1993-10-01,1993-10-01
1075,354,3610,1992-06-06,1992-06-06
1076,355,1424,2007-06-21,2007-06-21
1077,355,4887,1977-02-09,1977-02-09
1078,355,2367,1985-07-17,1985-07-17
1079,355,3779,2002-10-10,2002-10-10
1080,356,1989,2010-11-30,2010-11-30
1081,356,2698,2001-07-11,2001-07-11
1082,356,1370,1974-09-15,1974-09-15
1083,357,859,2009-07-20,2009-07-20
1084,357,4495,2004-07-27,2004-07-27
1085,358,4403,2004-03-07,2004-03-07
1086,359,4556,1991-09-26,1991-09-26
1087,359,3772,1987-05-12,1987-05-12
1088,359,3056,2009-12-06,2009-12-06
1089,359,1497,1977-02-11,1977-02-11
1090,360,2183,1995-11-13,1995-11-13
1091,360,1661,2020-04-12,2020-04-12
1092,360,4775,2007-11-03,2007-11-03
1093,360,3394,2000-04-18,2000-04-18
1094,361,1561,1983-01-27,1983-01-27
1095,362,605,2006-11-21,2006-11-21
1096,362,2129,1985-03-31,1985-03-31
1097,362,2542,1989-08-23,1989-08-23
1098,363,2853,1980-06-15,1980-06-15
1099,364,2445,2015-07-05,2015-07-05
1100,364,2101,1980-04-09,1980-04-09
1101,364,2669,1985-06-05,1985-06-05
1102,365,1717,1993-09-01,1993-09-01
1103,365,1397,2010-03-04,2010-03-04
1104,366,2033,1981-02-19,1981-02-19
1105,366,984,1995-11-16,1995-11-16
1106,366,824,1973-05-22,1973-05-22
1107,366,4256,1980-12-10,1980-12-10
1108,366,4252,1977-04-14,1977-04-14
1109,367,2887,1970-03-16,1970-03-16
1110,368,310,1979-01-29,1979-01-29
1111,368,2168,1985-08-05,1985-08-05
1112,368,1207,2009-06-28,2009-06-28
1113,368,1940,1992-06-10,1992-06-10
1114,368,2756,2014-02-10,2014-02-10
1115,369,987,1978-11-18,1978-11-18
1116,369,3233,2010-11-14,2010-11-14
1117,369,4455,2015-07-20,2015-07-20
1118,369,1380,2013-02-21,2013-02-21
1119,370,395,1971-04-10,1971-04-10
1120,370,1553,1993-12-02,1993-12-02
1121,370,1843,2002-11-26,2002-11-26
1122,371,135,1979-06-12,1979-06-12
1123,371,1086,1999-11-11,1999-11-11
1124,371,1999,1977-10-16,1977-10-16
1125,372,263,2016-05-08,2016-05-08
1126,373,2357,1972-04-14,1972-04-14
1127,373,1934,1984-12-14,1984-12-14
1128,374,1924,2014-07-11,2014-07-11
1129,374,1991,1998-06-06,1998-06-06
1130,375,2636,2002-09-18,2002-09-18
1131,375,101,2017-03-12,2017-03-12
1132,375,835,1971-09-15,1971-09-15
1133,375,3812,1971-04-28,1971-04-28
1134,375,78,1970-07-31,1970-07-31
1135,376,2075,2019-04-12,2019-04-12
1136,376,2577,1984-08-21,1984-08-21
1137,376,1288,1970-12-07,1970-12-07
1138,377,1774,1995-10-21,1995-10-21
1139,377,1145,2006-12-04,2006-12-04
1140,377,4716,2010-09-02,2010-09-02
1141,378,2343,2011-02-28,2011-02-28
1142,379,2267,2018-06-08,2018-06-08
1143,379,1618,1991-01-29,1991-01-29
1144,380,274,2013-10-04,2013-10-04
1145,380,412,1991-12-08,1991-12-08
1146,380,3516,1996-01-10,1996-01-10
1147,381,4126,1973-07-20,1973-07-20
1148,381,1718,2000-12-29,2000-12-29
1149,381,2045,1986-01-15,1986-01-15
1150,382,2629,1984-04-07,1984-04-07
1151,383,2519,2008-11-18,2008-11-18
1152,383,1042,2010-01-10,2010-01-10
1153,383,2713,1995-08-23,1995-08-23
1154,383,210,1999-12-23,1999-12-23
1155,384,391,2015-08-06,2015-08-06
1156,384,4302,1979-07-24,1979-07-24
1157,384,2290,1989-03-29,1989-03-29
1158,384,2259,1979-05-04,1979-05-04
1159,384,278,1977-06-04,1977-06-04
1160,385,2619,1986-08-15,1986-08-15
1161,386,136,1984-12-10,1984-12-10
1162,386,4562,2004-06-05,2004-06-05
1163,387,932,2015-02-05,2015-02-05
1164,387,1023,1979-10-01,1979-10-01
1165,387,1562,1997-08-17,1997-08-17
1166,388,3304,1978-08-07,1978-08-07
1167,389,4371,2009-04-22,2009-04-22
1168,389,1139,2004-03-15,2004-03-15
1169,389,355,1990-01-09,1990-01-09
1170,390,3185,2013-07-20,2013-07-20
1171,391,3513,2020-12-06,2020-12-06
1172,391,4255,1987-07-21,1987-07-21
1173,391,2237,1987-03-29,1987-03-29
1174,392,4674,2004-04-20,2004-04-20
1175,392,4281,1977-08-02,1977-08-02
1176,392,1608,1973-07-03,1973-07-03
1177,392,2298,1999-11-01,1999-11-01
1178,392,3517,1999-05-08,1999-05-08
1179,393,4470,1992-04-16,1992-04-16
1180,393,1759,2017-02-12,2017-02-12
1181,393,4715,1991-05-12,1991-05-12
1182,394,2573,2010-03-20,2010-03-20
1183,394,4624,2016-09-23,2016-09-23
1184,394,3103,1992-10-03,1992-10-03
1185,394,3101,2001-08-11,2001-08-11
1186,395,2301,1991-08-09,1991-08-09
1187,395,4955,1984-12-23,1984-12-23
1188,395,4979,1984-04-17,1984-04-17
1189,396,1773,2017-10-12,2017-10-12
1190,396,3411,1986-06-19,1986-06-19
1191,397,78,1983-10-24,1983-10-24
1192,398,4432,1975-01-09,1975-01-09
1193,398,643,1979-07-30,1979-07-30
1194,398,3684,2002-06-18,2002-06-18
1195,399,3405,1985-04-27,1985-04-27
1196,399,130,1994-08-20,1994-08-20
1197,400,2029,1998-07-24,1998-07-24
1198,400,2052,1998-05-20,1998-05-20
1199,400,1605,1999-10-17,1999-10-17
1200,401,4528,1996-03-04,1996-03-04
1201,401,1782,2020-12-02,2020-12-02
1202,401,4174,1983-03-03,1983-03-03
1203,401,4760,2007-01-09,2007-01-09
1204,401,1071,2004-09-12,2004-09-12
1205,402,4762,2002-09-18,2002-09-18
1206,402,484,1970-03-01,1970-03-01
1207,402,2511,2012-07-30,2012-07-30
1208,403,2006,1982-03-15,1982-03-15
1209,404,767,2014-01-08,2014-01-08
1210,404,1955,2001-01-24,2001-01-24
1211,404,3516,1970-10-29,1970-10-29
1212,404,4632,1972-02-18,1972-02-18
1213,405,3953,1971-01-12,1971-01-12
1214,405,2550,2015-08-13,2015-08-13
1215,405,4020,2016-10-20,2016-10-20
1216,405,899,1993-02-11,1993-02-11
1217,405,918,1981-08-28,1981-08-28
1218,406,1583,2000-03-01,2000-03-01
1219,406,101,2008-03-17,2008-03-17
1220,407,690,1996-07-08,1996-07-08
1221,407,4028,1970-02-27,1970-02-27
1222,407,1818,2020-11-26,2020-11-26
1223,407,3804,1977-02-25,1977-02-25
1224,408,3983,1999-10-15,1999-10-15
1225,408,1855,2010-02-13,2010-02-13
1226,409,3142,1997-08-24,1997-08-24
1227,409,1686,1970-11-20,1970-11-20
1228,409,2885,2015-02-22,2015-02-22
1229,409,466,2017-02-16,2017-02-16
1230,410,1481,1982-06-09,1982-06-09
1231,410,1570,2020-08-23,2020-08-23
1232,411,2646,1992-12-11,1992-12-11
1233,412,1605,1991-05-09,1991-05-09
1234,412,2430,2016-01-02,2016-01-02
1235,412,1295,2018-08-11,2018-08-11
1236,412,1678,1999-06-17,1999-06-17
1237,412,2553,2018-06-22,2018-06-22
1238,413,3275,1986-03-28,1986-03-28
1239,413,201,2007-06-07,2007-06-07
1240,413,3380,1974-06-25,1974-06-25
1241,414,588,2014-03-27,2014-03-27
1242,415,3127,2019-05-31,2019-05-31
1243,415,4169,1994-07-29,1994-07-29
1244,415,3227,1980-03-07,1980-03-07
1245,415,4024,1982-08-31,1982-08-31
1246,415,1004,1985-06-27,1985-06-27
1247,416,1516,1989-10-25,1989-10-25
1248,416,478,1974-09-29,1974-09-29
1249,417,4777,1972-08-01,1972-08-01
1250,417,2418,1987-02-20,1987-02-20
1251,417,4974,1970-06-19,1970-06-19
1252,417,2065,1978-08-05,1978-08-05
1253,418,1591,2012-09-11,2012-09-11
1254,419,75,1989-11-04,1989-11-04
1255,419,2217,2003-04-05,2003-04-05
1256,419,4485,1992-03-10,1992-03-10
1257,420,2733,1987-04-05,1987-04-05
1258,421,4307,1991-11-23,1991-11-23
1259,421,4384,2002-04-17,2002-04-17
1260,422,2544,1970-05-26,1970-05-26
1261,422,1439,1988-01-03,1988-01-03
1262,422,139,2004-05-20,2004-05-20
1263,422,3884,1991-11-29,1991-11-29
1264,422,2097,2005-04-15,2005-04-15
1265,423,2818,2013-07-22,2013-07-22
1266,423,2784,1977-04-13,1977-04-13
1267,423,3965,1981-02-27,1981-02-27
1268,423,4839,1989-08-17,1989-08-17
1269,424,1105,2013-02-28,2013-02-28
1270,424,1463,1993-07-16,1993-07-16
1271,424,2715,2008-05-11,2008-05-11
1272,424,1003,1985-02-09,1985-02-09
1273,424,620,2012-01-01,2012-01-01
1274,425,250,2006-05-05,2006-05-05
1275,425,3114,2003-07-02,2003-07-02
1276,425,4386,1994-11-10,1994-11-10
1277,425,3087,2015-12-07,2015-12-07
1278,425,2817,1987-06-07,1987-06-07
1279,426,219,1982-10-17,1982-10-17
1280,426,3358,1996-10-16,1996-10-16
1281,426,1942,1997-03-03,1997-03-03
1282,426,4674,1988-02-25,1988-02-25
1283,427,4761,1976-07-15,1976-07-15
1284,427,1556,1971-10-25,1971-10-25
1285,427,4543,2007-02-14,2007-02-14
1286,428,4843,2013-11-11,2013-11-11
1287,428,1847,1972-01-11,1972-01-11
1288,428,2726,1972-06-23,1972-06-23
1289,428,3423,2013-09-01,2013-09-01
1290,429,1035,1972-07-24,1972-07-24
1291,429,615,1970-07-21,1970-07-21
1292,429,2536,1973-03-17,1973-03-17
1293,430,429,1989-03-26,1989-03-26
1294,430,3325,1982-08-31,1982-08-31
1295,430,3013,1977-12-13,1977-12-13
1296,430,1780,1978-09-06,1978-09-06
1297,431,4740,1995-09-04,1995-09-04
